"","fueltype","aspiration","doornumber","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginesize","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price","carbodyhardtop","carbodyhatchback","carbodysedan","carbodywagon","carbodyconvertible","symboling2","symboling3","symboling4","symboling5","symboling6","symboling1","drivewheelfwd","drivewheelrwd","drivewheel4wd","enginetypedohcv","enginetypel","enginetypeohc","enginetypeohcf","enginetypeohcv","enginetyperotor","enginetypedohc","cylindernumberfive","cylindernumberfour","cylindernumbersix","cylindernumberthree","cylindernumbertwelve","cylindernumbertwo","cylindernumbereight","fuelsystem2bbl","fuelsystem4bbl","fuelsystemidi","fuelsystemmfi","fuelsystemmpfi","fuelsystemspdi","fuelsystemspfi","fuelsystem1bbl","CarNameaudi","CarNamebmw","CarNamebuick","CarNamechevrolet","CarNamedodge","CarNamehonda","CarNameisuzu","CarNamejaguar","CarNamemaxda","CarNamemazda","CarNamemercury","CarNamemitsubishi","CarNamenissan","CarNamepeugeot","CarNameplymouth","CarNameporsche","CarNamerenault","CarNamesaab","CarNamesubaru","CarNametoyota","CarNamevolkswagen","CarNamevolvo","CarNamealpha"
"fuelsystem4bbl",-0.040069514122355,0.0571914574090027,-0.137756661144821,0.0148514851485148,-0.0701244555933735,-0.0499983319367193,-0.011834065241767,-0.206225162522611,-0.039922770831342,-0.203132274483382,0.000110013045121432,-0.000161525069159888,0.0463810948624641,-0.00173000226200349,0.191933657402943,-0.159927680666838,-0.144384290193535,-0.0173060425939321,-0.0245582164637169,0.169239918250035,-0.114368733066687,-0.0454170262195475,-0.021160894872725,-0.0422542831448334,-0.0849146845902495,-0.0728774803296875,-0.0524127419507932,0.312905402604522,-0.0148514851485148,-0.144799180117186,0.158771665913101,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.196371461551655,-0.034241578083079,-0.0317107128101954,0.863879116956112,-0.0303876356930984,-0.0290188648766664,-0.226571139543884,-0.0443763191268788,-0.00853237351425953,-0.00853237351425953,0.863879116956112,-0.0192688123327015,-0.0839749028884354,1,-0.040069514122355,-0.00853237351425953,-0.112146927595064,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.0229140242046334,-0.0245582164637169,-0.0245582164637169,-0.0148514851485148,-0.026114286333291,-0.0317107128101954,-0.0171916242180321,-0.0148514851485148,-0.0120962825167191,0.433726655719,-0.00853237351425953,-0.0317107128101954,-0.0378094527886599,-0.0290188648766664,-0.0229140242046334,-0.0192688123327015,-0.0120962825167191,-0.021160894872725,-0.0303876356930984,-0.0524127419507932,-0.0303876356930984,-0.0290188648766664,-0.0148514851485148
"fuelsystemidi",1,-0.401397227941928,0.191490535397669,0.040069514122355,0.308345861836958,0.212678822178102,0.233879813064261,0.284631058375225,0.225559009533371,0.120072773905556,0.0544510292137317,0.241828821291122,0.692421457637222,-0.171361243131846,-0.502255280852917,0.259399746957736,0.173119712409937,0.105679482359739,0.018635177989254,-0.202092938623683,0.185623200600144,0.0281832271802626,-0.0570923895802511,0.151571699011369,0.156438371902991,-0.159302223432203,-0.00552384019486078,-0.128056319222454,-0.040069514122355,-0.0903424856082804,0.122035118095689,-0.0704567088451531,-0.0230204627758065,0.268163408551997,0.020583948792227,-0.092384255369158,-0.0855559455550567,-0.0463832419789709,-0.0819862650350054,0.213527188027309,-0.0201841729600626,-0.0685941254706021,-0.0230204627758065,-0.0230204627758065,-0.0463832419789709,-0.0519875244910036,-0.226565459518911,-0.040069514122355,1,-0.0230204627758065,-0.302573975202643,-0.0704567088451531,-0.0230204627758065,-0.0819862650350054,-0.0618223569754812,-0.0662584106284588,0.273315943842393,-0.040069514122355,-0.0704567088451531,-0.0855559455550567,-0.0463832419789709,-0.040069514122355,-0.0326359389841992,0.0338742269686913,-0.0230204627758065,-0.0855559455550567,-0.043921157834678,0.286482310603306,-0.0618223569754812,-0.0519875244910036,-0.0326359389841992,-0.0570923895802511,-0.0819862650350054,-0.00552384019486078,0.198133473834596,-0.00533817970068272,-0.040069514122355
"fuelsystemmfi",-0.0230204627758065,-0.149189650007353,-0.0791430133223028,0.00853237351425953,-0.0332942622754076,-0.00483138839353131,0.0128315872852127,-0.101245239280807,0.039138471849861,0.0695269402628175,0.0700299667270607,0.144263108561326,-0.161608793750681,0.093375139601711,-0.0170390116272417,-0.069159790935455,-0.0719585026853797,-0.00274729269698533,-0.014109018297973,0.0972305585328247,-0.065706341091093,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,-0.0487846029218161,-0.041869070785367,-0.0301118094761982,0.17976826848987,-0.00853237351425953,0.058925565098879,-0.0537399004110059,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,0.0434501706451632,-0.0196722368841158,-0.0182182215040668,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,0.0376586953282587,-0.0254947788852196,-0.00490196078431373,-0.00490196078431373,-0.00987681418243267,-0.0110701860692512,-0.048244685976032,-0.00853237351425953,-0.0230204627758065,1,-0.0644298846309923,-0.0150030009003001,-0.00490196078431373,0.280784382188621,-0.0131644082240669,-0.014109018297973,-0.014109018297973,-0.00853237351425953,0.326732019606536,-0.0182182215040668,-0.00987681418243267,-0.00853237351425953,-0.00694947337148808,-0.0196722368841158,-0.00490196078431373,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,-0.0110701860692512,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
"fuelsystemmpfi",-0.302573975202643,0.0500407865106415,0.0250194499118479,-0.132428818755874,0.348891133055727,0.511374472875342,0.461896298709478,0.108685463271575,0.534378027504009,0.519913712362284,0.419334786231529,-0.110280164708652,-0.271100608993214,0.670992670891806,0.153202213554325,-0.662800409877374,-0.629179254516843,0.517074989268074,0.117875724169632,-0.208463019960072,0.0780936779406935,0.0160531776612502,0.188689028995354,0.123740557060763,-0.035939525972308,-0.261388478393442,0.0897348038309291,0.133731180887135,0.132428818755874,-0.437655360907216,0.448977352213178,-0.0060603630463724,0.0760820978089377,0.0207493968986456,-0.30292169054158,0.00458450195721517,0.28276042411697,-0.0590394998631746,0.270962712441137,0.0849809827042062,-0.373291331217963,0.3652483008498,-0.0644298846309923,0.0760820978089377,-0.0590394998631746,0.171817567773917,-0.634113508504816,-0.112146927595064,-0.302573975202643,-0.0644298846309923,1,-0.197194889893502,-0.0644298846309923,-0.229463918643846,0.204321461996449,0.218982516867433,0.0167689314718304,-0.112146927595064,-0.101627626469937,-0.199284373753956,-0.12981784765236,0.132428818755874,-0.0913417685845105,-0.183380078288607,0.0760820978089377,-0.239454773576533,-0.0779577872348749,0.0415368394264948,-0.17302898583483,0.171817567773917,0.107861024605113,0.188689028995354,-0.0626550416155182,0.0357886607654145,0.104153835412809,0.21531341253734,0.132428818755874
"fuelsystemspdi",-0.0704567088451531,-0.394703333504414,-0.1462717818997,0.026114286333291,-0.117358799379156,-0.0797898133651004,-0.0463986606334656,-0.278615485296556,0.00414380955536223,0.0257489206810648,-0.00421275326912378,0.251258902629226,-0.422599768717554,0.159605591455146,0.0831413899447907,-0.12667863873231,-0.108094498358892,-0.0614748466504251,-0.0431822333022753,0.197165391618229,-0.105671457351376,-0.0798595706249925,-0.0372085122968507,0.002626708408547,-0.149310750077585,0.0340137931547132,-0.0921605709549378,0.268574996923008,-0.026114286333291,0.13201967239689,-0.115181988450954,-0.0459183673469388,-0.0150030009003001,-0.0534324622450746,0.132984121658746,-0.0602090878873946,-0.0557589106999857,-0.0302290978225114,-0.0534324622450746,-0.0510256677280608,0.115258661742454,-0.078029630875852,-0.0150030009003001,-0.0150030009003001,-0.0302290978225114,-0.0338815463589469,-0.147658273695153,-0.026114286333291,-0.0704567088451531,-0.0150030009003001,-0.197194889893502,1,-0.0150030009003001,-0.0534324622450746,-0.040291148201269,-0.0431822333022753,-0.0431822333022753,-0.026114286333291,-0.0459183673469388,-0.0557589106999857,-0.0302290978225114,-0.026114286333291,-0.0212696428708056,-0.0602090878873946,-0.0150030009003001,0.628121746175907,-0.0664827029993596,-0.0510256677280608,0.22192108612445,-0.0338815463589469,-0.0212696428708056,-0.0372085122968507,-0.0534324622450746,-0.0921605709549378,-0.0534324622450746,-0.0510256677280608,-0.026114286333291
"fuelsystemspfi",-0.0230204627758065,0.0328572443468574,-0.0791430133223028,0.00853237351425953,-0.0321287356759441,-0.00824471850498644,-0.0231575039189599,-0.0667775823986057,0.0280055221417887,-0.0105948831789131,0.0259768197877455,-0.00568798846378467,0.0109586036864747,-0.024586171211655,-0.0170390116272417,-0.0123578793097808,-0.0169976492930442,-0.0195801512572418,-0.014109018297973,0.0972305585328247,-0.065706341091093,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,-0.0487846029218161,-0.041869070785367,0.162791969980697,-0.0272682205012724,-0.00853237351425953,-0.0831890330807703,0.0912164099081547,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,0.0434501706451632,-0.0196722368841158,-0.0182182215040668,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,0.0376586953282587,-0.0254947788852196,-0.00490196078431373,-0.00490196078431373,-0.00987681418243267,-0.0110701860692512,-0.048244685976032,-0.00853237351425953,-0.0230204627758065,-0.00490196078431373,-0.0644298846309923,-0.0150030009003001,1,-0.0174580963018832,-0.0131644082240669,-0.014109018297973,-0.014109018297973,-0.00853237351425953,-0.0150030009003001,-0.0182182215040668,0.496309912667241,-0.00853237351425953,-0.00694947337148808,-0.0196722368841158,-0.00490196078431373,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,-0.0110701860692512,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
"fuelsystem1bbl",-0.0819862650350054,0.0629902193258692,-0.11437960030333,0.0303876356930984,-0.193293304430631,-0.286842686663421,-0.182488429178397,-0.0639223651813743,-0.221961004235253,-0.166911880323066,-0.25972532182364,0.178348263821998,-0.000547362514486394,-0.146760271919714,0.293534529780885,0.178514998190993,0.158040498249367,-0.164906582062753,-0.0502485864348931,0.171003423549529,-0.109082766229556,-0.0294271410470901,-0.0432973239983762,-0.0864565226870005,0.0920583903672399,-0.00759380269224019,0.00726116038717084,-0.0356685784086193,-0.0303876356930984,0.20986055078838,-0.191392056752306,-0.0534324622450746,-0.0174580963018832,-0.0621761658031088,0.154745681745129,-0.070061720423256,-0.0648833149552756,-0.0351757961231539,-0.0621761658031088,-0.0593755227360254,0.13411962244738,-0.09079842221457,-0.0174580963018832,-0.0174580963018832,-0.0351757961231539,-0.0394259323932576,-0.171821116260031,-0.0303876356930984,-0.0819862650350054,0.280784382188621,-0.229463918643846,-0.0534324622450746,-0.0174580963018832,1,-0.0468844033327447,-0.0502485864348931,-0.0502485864348931,-0.0303876356930984,0.0479902670164096,0.873013321096946,-0.0351757961231539,-0.0303876356930984,-0.0247502133748296,-0.070061720423256,-0.0174580963018832,-0.0648833149552756,-0.0773619517245448,-0.0593755227360254,-0.0468844033327447,-0.0394259323932576,-0.0247502133748296,-0.0432973239983762,-0.0621761658031088,-0.107241753410523,-0.0621761658031088,-0.0593755227360254,-0.0303876356930984
"CarNameaudi",-0.0618223569754812,-0.0514446040844366,0.0580859224637704,0.0229140242046334,0.110016963520645,0.149405456443391,0.246587912710082,0.054280706145281,0.101114111014763,0.0396704417446379,-0.109189172622329,0.0869021840699724,-0.13909261168734,0.112527084915728,0.16792174088851,-0.190089728273058,-0.189030255883289,0.108116554085257,-0.0378903228091305,-0.0787494157894824,0.0926924208445464,0.0120124995026075,-0.0326486713252251,-0.0651931882264965,-0.0737471713552612,0.070498743611979,0.141155271450244,-0.0732298771894144,-0.0229140242046334,0.0492028237207412,-0.144320613333961,0.22192108612445,-0.0131644082240669,-0.0468844033327447,0.116687139890772,-0.0528305648327014,-0.0489257494191858,-0.0265245724255625,-0.0468844033327447,0.670425438326285,-0.285185050154708,-0.0684672300727796,-0.0131644082240669,-0.0131644082240669,-0.0265245724255625,-0.0297294195005282,-0.129562999129401,-0.0229140242046334,-0.0618223569754812,-0.0131644082240669,0.204321461996449,-0.040291148201269,-0.0131644082240669,-0.0468844033327447,1,-0.0378903228091305,-0.0378903228091305,-0.0229140242046334,-0.040291148201269,-0.0489257494191858,-0.0265245724255625,-0.0229140242046334,-0.0186630836985285,-0.0528305648327014,-0.0131644082240669,-0.0489257494191858,-0.0583353589017953,-0.044772557459778,-0.0353535353535354,-0.0297294195005282,-0.0186630836985285,-0.0326486713252251,-0.0468844033327447,-0.0808664470712397,-0.0468844033327447,-0.044772557459778,-0.0229140242046334
"CarNamebmw",-0.0662584106284588,0.0945710261889994,0.0259980645426672,0.0245582164637169,0.147803674760308,0.171119973513459,0.0534118531261787,0.0909490798353502,0.161807237213813,0.232836865001076,0.107398714297653,-0.0566321411715249,-0.109563721648949,0.184647442408648,-0.0175530315669372,-0.18679674426119,-0.163611430745923,0.324730687974952,-0.0406091370558376,-0.145108888716399,0.214728412261044,-0.0751009848432222,-0.034991371681256,-0.0698711153539936,0.181804412387279,-0.0633231334393742,-0.0172660911308009,-0.0784844756891456,-0.0245582164637169,-0.239437980345163,0.262542695279791,-0.0431822333022753,-0.014109018297973,-0.0502485864348931,0.125060007547262,-0.0566214138326502,-0.0524364089937103,-0.0284278390132268,-0.0502485864348931,-0.0479852053882834,-0.253893557717487,0.396711087591432,-0.014109018297973,-0.014109018297973,-0.0284278390132268,-0.0318626493938583,-0.138859772072023,-0.0245582164637169,-0.0662584106284588,-0.014109018297973,0.218982516867433,-0.0431822333022753,-0.014109018297973,-0.0502485864348931,-0.0378903228091305,1,-0.0406091370558376,-0.0245582164637169,-0.0431822333022753,-0.0524364089937103,-0.0284278390132268,-0.0245582164637169,-0.0200022503797587,-0.0566214138326502,-0.014109018297973,-0.0524364089937103,-0.0625212035478786,-0.0479852053882834,-0.0378903228091305,-0.0318626493938583,-0.0200022503797587,-0.034991371681256,-0.0502485864348931,-0.0866690064604906,-0.0502485864348931,-0.0479852053882834,-0.0245582164637169
"CarNamebuick",0.273315943842393,-0.167416276091337,0.0259980645426672,0.0245582164637169,0.408209542916486,0.347344831879037,0.485409355808188,0.165353714486152,0.400207295035247,0.402677877910326,0.205292312657043,0.114073425156293,0.109431564574034,0.242520328496365,-0.283780992444946,-0.215407410075558,-0.302028128729887,0.515094050057133,0.219543147208122,-0.145108888716399,0.0128049053183191,0.00187752462108055,0.114450944874108,0.25566476299984,-0.0330077175227625,-0.0633231334393742,-0.0866690064604906,-0.00399689459528056,-0.0245582164637169,-0.239437980345163,0.262542695279791,-0.0431822333022753,-0.014109018297973,-0.0502485864348931,-0.0998286025157968,-0.0566214138326502,0.361004508072083,-0.0284278390132268,-0.0502485864348931,0.399149663002539,-0.374654994682881,-0.0733800855660452,-0.014109018297973,-0.014109018297973,-0.0284278390132268,0.621321663180237,-0.138859772072023,-0.0245582164637169,0.273315943842393,-0.014109018297973,0.0167689314718304,-0.0431822333022753,-0.014109018297973,-0.0502485864348931,-0.0378903228091305,-0.0406091370558376,1,-0.0245582164637169,-0.0431822333022753,-0.0524364089937103,-0.0284278390132268,-0.0245582164637169,-0.0200022503797587,-0.0566214138326502,-0.014109018297973,-0.0524364089937103,-0.0625212035478786,-0.0479852053882834,-0.0378903228091305,-0.0318626493938583,-0.0200022503797587,-0.034991371681256,-0.0502485864348931,-0.0866690064604906,-0.0502485864348931,-0.0479852053882834,-0.0245582164637169
"CarNamechevrolet",-0.040069514122355,0.0571914574090027,-0.0559012537978983,0.0148514851485148,-0.127604869494706,-0.218994078565968,-0.194067558166631,-0.0662378833267987,-0.19712832295029,-0.164183879469446,-0.153248171854116,-0.0670360708595573,0.0691365142737342,-0.144834575338257,0.0534387620576305,0.25532483155918,0.23827607812805,-0.111167929359623,-0.0245582164637169,0.0835752682716224,-0.0329604334879689,-0.0454170262195475,-0.021160894872725,-0.0422542831448334,0.0016898444694577,0.0193440225566454,0.0595103007566297,-0.0474631790467533,-0.0148514851485148,0.10256608591634,-0.0935398961968655,-0.026114286333291,-0.00853237351425953,0.142653067559267,-0.0150374542629646,-0.034241578083079,-0.0317107128101954,-0.0171916242180321,-0.0303876356930984,-0.0290188648766664,-0.03182445775564,-0.0443763191268788,0.574513149960142,-0.00853237351425953,-0.0171916242180321,-0.0192688123327015,0.176856234871099,-0.0148514851485148,-0.040069514122355,-0.00853237351425953,-0.112146927595064,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.0229140242046334,-0.0245582164637169,-0.0245582164637169,1,-0.026114286333291,-0.0317107128101954,-0.0171916242180321,-0.0148514851485148,-0.0120962825167191,-0.034241578083079,-0.00853237351425953,-0.0317107128101954,-0.0378094527886599,-0.0290188648766664,-0.0229140242046334,-0.0192688123327015,-0.0120962825167191,-0.021160894872725,-0.0303876356930984,-0.0524127419507932,-0.0303876356930984,-0.0290188648766664,-0.0148514851485148
"CarNamedodge",-0.0704567088451531,-0.0851616985832019,-0.0503174929734966,0.026114286333291,-0.133609490639008,-0.227400354678447,-0.174349113836642,-0.18289114457063,-0.172124595692921,-0.140677906209802,-0.186629268550005,0.0754452414493837,-0.102234911748999,-0.0993176568317077,0.13725786855626,0.101256222241699,0.119928730719708,-0.145233314273373,-0.0431822333022753,0.0967457511667084,-0.0579563719834637,-0.00709862849999933,-0.0372085122968507,0.002626708408547,-0.149310750077585,0.250225501580022,-0.0921605709549378,-0.0130509589297625,-0.026114286333291,0.180348302470751,-0.164476993946665,-0.0459183673469388,-0.0150030009003001,-0.0534324622450746,0.132984121658746,-0.0602090878873946,-0.0557589106999857,-0.0302290978225114,-0.0534324622450746,-0.0510256677280608,0.115258661742454,-0.078029630875852,-0.0150030009003001,-0.0150030009003001,-0.0302290978225114,-0.0338815463589469,0.1580987576938,-0.026114286333291,-0.0704567088451531,0.326732019606536,-0.101627626469937,-0.0459183673469388,-0.0150030009003001,0.0479902670164096,-0.040291148201269,-0.0431822333022753,-0.0431822333022753,-0.026114286333291,1,-0.0557589106999857,-0.0302290978225114,-0.026114286333291,-0.0212696428708056,-0.0602090878873946,-0.0150030009003001,-0.0557589106999857,-0.0664827029993596,-0.0510256677280608,-0.040291148201269,-0.0338815463589469,-0.0212696428708056,-0.0372085122968507,-0.0534324622450746,-0.0921605709549378,-0.0534324622450746,-0.0510256677280608,-0.026114286333291
"CarNamehonda",-0.0855559455550567,0.122114513326956,-0.0924709655772693,0.0317107128101954,-0.191713061529145,-0.280777620539919,-0.185211639331902,-0.0519248162242553,-0.238331699267721,-0.197858764529789,-0.296839469662559,0.172090505104248,0.0452128018707432,-0.169245508783082,0.337023638085265,0.187911424809585,0.166230956654191,-0.166260264713486,-0.0524364089937103,0.108098858679744,-0.0436348720725708,-0.0358057437019716,-0.0451824887144584,-0.0902208381456372,0.117403182295449,0.0261561827608369,-0.00161410179006966,-0.101342810147239,-0.0317107128101954,0.218997875433632,-0.199725263496016,-0.0557589106999857,-0.0182182215040668,-0.0648833149552756,0.161483305973429,-0.0731122064832002,-0.0677083333333333,-0.0367073496601336,-0.0648833149552756,-0.0619607319389103,0.139959188421054,-0.0947517839013397,-0.0182182215040668,-0.0182182215040668,-0.0367073496601336,-0.041142536787774,-0.136461934272539,-0.0317107128101954,-0.0855559455550567,-0.0182182215040668,-0.199284373753956,-0.0557589106999857,-0.0182182215040668,0.873013321096946,-0.0489257494191858,-0.0524364089937103,-0.0524364089937103,-0.0317107128101954,-0.0557589106999857,1,-0.0367073496601336,-0.0317107128101954,-0.0258278372245503,-0.0731122064832002,-0.0182182215040668,-0.0677083333333333,-0.0807302897253837,-0.0619607319389103,-0.0489257494191858,-0.041142536787774,-0.0258278372245503,-0.0451824887144584,-0.0648833149552756,-0.11191105744483,-0.0648833149552756,-0.0619607319389103,-0.0317107128101954
"CarNameisuzu",-0.0463832419789709,0.0662030789799822,-0.0173329228945787,0.0171916242180321,-0.0923287487315695,-0.117767374918745,-0.155429377403831,-0.0868027560855446,-0.0952032691742968,-0.0933386264150822,-0.0677489927188045,-0.0385171531454208,0.0260313092876544,-0.105716074264471,0.0137638394315309,0.135328340724064,0.120786516501471,-0.0771821520324355,-0.0284278390132268,-0.0272092978520141,0.0796407039307147,-0.052573358156376,-0.0244952036197907,-0.048912263666839,0.0520814869999885,-0.00429614872276897,0.036497629657803,-0.0549419219832404,-0.0171916242180321,-0.0244438679972116,0.0377551490919702,-0.0302290978225114,-0.00987681418243267,-0.0351757961231539,0.0875464493780825,-0.0396370017644709,-0.0367073496601336,-0.0199004975124378,-0.0351757961231539,-0.0335913489596956,0.0758773789664514,-0.0513686675089905,-0.00987681418243267,-0.00987681418243267,-0.0199004975124378,-0.0223049868372735,0.129240825758828,-0.0171916242180321,-0.0463832419789709,-0.00987681418243267,-0.12981784765236,-0.0302290978225114,0.496309912667241,-0.0351757961231539,-0.0265245724255625,-0.0284278390132268,-0.0284278390132268,-0.0171916242180321,-0.0302290978225114,-0.0367073496601336,1,-0.0171916242180321,-0.0140022860598141,-0.0396370017644709,-0.00987681418243267,-0.0367073496601336,-0.0437670642182924,-0.0335913489596956,-0.0265245724255625,-0.0223049868372735,-0.0140022860598141,-0.0244952036197907,-0.0351757961231539,-0.0606713843662179,-0.0351757961231539,-0.0335913489596956,-0.0171916242180321
"CarNamejaguar",-0.040069514122355,0.0571914574090027,0.0259541535490242,0.0148514851485148,0.21457265325911,0.226930245059256,0.229245659773417,-0.129565462010619,0.24227545613138,0.264248465683849,0.121894453994516,0.173192880037987,-0.00186039428942878,0.225992927068035,-0.0758231402646616,-0.212658158409824,-0.233671709468571,0.326074320280554,-0.0245582164637169,-0.0877540316852035,0.129856165669468,-0.0454170262195475,-0.021160894872725,-0.0422542831448334,0.174898902588872,-0.0728774803296875,-0.0524127419507932,-0.0474631790467533,-0.0148514851485148,-0.144799180117186,0.158771665913101,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.196371461551655,-0.034241578083079,0.134973803243396,-0.0171916242180321,0.315693770811633,-0.0290188648766664,-0.226571139543884,0.20832216479007,-0.00853237351425953,0.574513149960142,-0.0171916242180321,-0.0192688123327015,-0.0839749028884354,-0.0148514851485148,-0.040069514122355,-0.00853237351425953,0.132428818755874,-0.026114286333291,-0.00853237351425953,-0.0303876356930984,-0.0229140242046334,-0.0245582164637169,-0.0245582164637169,-0.0148514851485148,-0.026114286333291,-0.0317107128101954,-0.0171916242180321,1,-0.0120962825167191,-0.034241578083079,-0.00853237351425953,-0.0317107128101954,-0.0378094527886599,-0.0290188648766664,-0.0229140242046334,-0.0192688123327015,-0.0120962825167191,-0.021160894872725,-0.0303876356930984,-0.0524127419507932,-0.0303876356930984,-0.0290188648766664,-0.0148514851485148
"CarNamemaxda",-0.0326359389841992,0.0465814711083885,-0.112200461779025,0.0120962825167191,-0.0934670633108615,-0.120567162582028,-0.0792133731229109,0.0152751349682656,-0.132271077444258,-0.100978859601363,-0.110123018013071,-0.0334470495120587,-0.00670475234479984,-0.101748781647464,-0.0241560801463184,0.0871662686808599,0.0616119116381515,-0.0950531084117658,-0.0200022503797587,0.137843040193431,-0.0931513914210947,-0.0369913968015396,-0.0172351896209297,-0.0344153962617307,-0.0691615689845313,0.165981074839542,-0.0426892884969211,-0.0386579535413375,-0.0120962825167191,0.0835383356931276,-0.0761866574061122,-0.0212696428708056,-0.00694947337148808,-0.0247502133748296,0.0615989839925756,-0.0278891840222888,-0.0258278372245503,-0.0140022860598141,-0.0247502133748296,-0.023635372782752,0.0533884524792981,-0.0361437585428613,-0.00694947337148808,-0.00694947337148808,-0.0140022860598141,-0.0156941205143586,0.144046400777499,-0.0120962825167191,-0.0326359389841992,-0.00694947337148808,-0.0913417685845105,-0.0212696428708056,-0.00694947337148808,-0.0247502133748296,-0.0186630836985285,-0.0200022503797587,-0.0200022503797587,-0.0120962825167191,-0.0212696428708056,-0.0258278372245503,-0.0140022860598141,-0.0120962825167191,1,-0.0278891840222888,-0.00694947337148808,-0.0258278372245503,-0.030795157397435,-0.023635372782752,-0.0186630836985285,-0.0156941205143586,-0.00985221674876847,-0.0172351896209297,-0.0247502133748296,-0.0426892884969211,-0.0247502133748296,-0.023635372782752,-0.0120962825167191
"CarNamemazda",0.0338742269686913,0.131860600806734,-0.0156504316722064,0.034241578083079,-0.0569047723438367,-0.0384142411721019,-0.0176560073676149,-0.0535862625099989,-0.109530319146407,-0.16765852460257,0.00302684264648773,0.0466318408580634,0.0330656742957645,-0.117029637713586,-0.0236759481249554,-0.000963707184681224,0.0464801227199829,-0.0689667375405759,-0.0566214138326502,0.113687751559829,-0.000915585083935518,-0.104713477072924,-0.0487885505622107,-0.0974214579336549,0.0438311780720152,0.0445995704934905,-0.120842796401128,0.112133088322559,-0.034241578083079,0.00834622326111986,0.0170262273479113,-0.0602090878873946,-0.0196722368841158,-0.070061720423256,0.00713801290532224,-0.0789473684210526,-0.0731122064832002,0.502068689016631,-0.070061720423256,-0.0669058829888172,-0.0284736697963443,-0.102314023225792,-0.0196722368841158,-0.0196722368841158,0.502068689016631,-0.0444261658319319,0.127119319329323,0.433726655719,0.0338742269686913,-0.0196722368841158,-0.183380078288607,-0.0602090878873946,-0.0196722368841158,-0.070061720423256,-0.0528305648327014,-0.0566214138326502,-0.0566214138326502,-0.034241578083079,-0.0602090878873946,-0.0731122064832002,-0.0396370017644709,-0.034241578083079,-0.0278891840222888,1,-0.0196722368841158,-0.0731122064832002,-0.0871734588827199,-0.0669058829888172,-0.0528305648327014,-0.0444261658319319,-0.0278891840222888,-0.0487885505622107,-0.070061720423256,-0.120842796401128,-0.070061720423256,-0.0669058829888172,-0.034241578083079
"CarNamemercury",-0.0230204627758065,-0.149189650007353,-0.0791430133223028,0.00853237351425953,0.0459615464881141,0.0247508059057468,0.0684510918734798,0.0308807787676304,0.0534522643316682,0.0348796652609881,0.116674475251041,-0.0303068252888027,-0.0831690676428827,0.12983590839857,-0.0170390116272417,-0.069159790935455,-0.0719585026853797,0.0283442973054925,-0.014109018297973,0.0972305585328247,-0.065706341091093,-0.0260926787952146,-0.0121572123693046,-0.024275641308846,-0.0487846029218161,0.117078327566489,-0.0301118094761982,-0.0272682205012724,-0.00853237351425953,-0.0831890330807703,0.0912164099081547,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,0.0434501706451632,-0.0196722368841158,-0.0182182215040668,-0.00987681418243267,-0.0174580963018832,-0.0166717194685613,0.0376586953282587,-0.0254947788852196,-0.00490196078431373,-0.00490196078431373,-0.00987681418243267,-0.0110701860692512,-0.048244685976032,-0.00853237351425953,-0.0230204627758065,-0.00490196078431373,0.0760820978089377,-0.0150030009003001,-0.00490196078431373,-0.0174580963018832,-0.0131644082240669,-0.014109018297973,-0.014109018297973,-0.00853237351425953,-0.0150030009003001,-0.0182182215040668,-0.00987681418243267,-0.00853237351425953,-0.00694947337148808,-0.0196722368841158,1,-0.0182182215040668,-0.0217220278198822,-0.0166717194685613,-0.0131644082240669,-0.0110701860692512,-0.00694947337148808,-0.0121572123693046,-0.0174580963018832,-0.0301118094761982,-0.0174580963018832,-0.0166717194685613,-0.00853237351425953
