"","Attrition","Gender","MonthlyIncome","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","dummy_PerformanceRating","PercentSalaryHike15.17","PercentSalaryHike18.22","PercentSalaryHike23.","TotalWorkingYears10","TotalWorkingYears11.13","TotalWorkingYears14.19","TotalWorkingYears2.6","TotalWorkingYears26.","YearsAtCompany12.14","YearsAtCompany15.19","YearsAtCompany20.21","YearsAtCompany22.","YearsAtCompany3.5","YearsAtCompany6.11","YearsSinceLastPromotion11.","YearsSinceLastPromotion3.7","YearsSinceLastPromotion8.10","YearsWithCurrManager12.","YearsWithCurrManager3.6","YearsWithCurrManager7.11","DistanceFromHome11.14","DistanceFromHome15.19","DistanceFromHome20.","DistanceFromHome4.7","DistanceFromHome8.10","Age21.23","Age24.27","Age28.33","Age33.38","Age39.41","Age42.45","Age46.50","Age50.57","Age58.","ActualWorkingHours"
"YearsAtCompany22.",-0.0142377375770148,0.023522900948121,-0.0384797672304987,-0.046972627871659,0.0138157572425424,-0.00943415649889573,0.00645375285573471,-0.0202057459372665,0.016581361391163,-0.015121079199298,0.0383880360386154,-0.0136002313456808,-0.0171972972771609,0.00746345168056594,0.00343200064585068,-0.0175753567826097,0.0116162949923984,0.00085629769141803,0.0552912346289898,-0.0470947074984086,0.0352196467146861,-0.0319779789075462,-0.0280198017247905,0.00219015061227127,0.0177451487308162,0.0317933783719586,-0.0288268390741044,0.00308621207966283,-0.0429646714758037,-0.0173146532391273,-0.00151280741881765,0.0789801085142206,0.0112467224999511,-0.0138195355241434,-0.00361998032624385,0.0039399344067303,-0.0148335310281853,0.0238811860423456,-0.0616196636431095,0.0423439951531928,-0.0269948611438103,-0.0316327271556748,-0.0241136340383633,0.0140265912676156,-0.0429646714758037,0.00640576322272829,0.0271296563285255,-0.0173146532391273,-0.0533576021483579,0.0523899596944673,-0.0163156448294349,-0.00915175214265904,0.0517419037069287,-0.0348068309193993,-0.00460494763537543,-0.0573947465892008,0.0490633839716235,0.0140873688885635,-0.0201443774067637,0.0115745405323722,-0.0103961952026191,0.00767176197979519,-0.022479699716941,0.0115102373134175,-0.0773733635578462,-0.0581132971285946,-0.0750776444454421,0.238204870617448,-0.0935432313767631,-0.0388795503593822,-0.0417165433424819,-0.0327330009222083,1,-0.126033753240692,-0.134737169193103,0.423960407710878,0.0062156403512147,0.0121103310688737,0.22649791366872,-0.0617694435070831,0.143764057072073,0.0600637171934114,0.0197431088023819,-0.000556426097389318,-0.02449829456067,-0.0194825059481685,-0.0338477725473829,-0.0626494797647021,-0.0993326652600799,-0.11695367959526,0.00193363849808153,0.106337520342421,0.109010744357911,0.162719186141599,0.078122468360806,0.0341504829057587
"YearsAtCompany3.5",-0.0431995691788944,-0.034335790235426,-0.025587312691649,-0.0248721801687053,-0.0110330297557116,-0.0247182411010803,0.0558072916423372,-0.0462052396660082,-0.0192148665999351,0.0162208390487552,-0.000285292164358879,0.00934088145914929,-0.0372592345837436,-0.0111005549888511,-0.0168891579819086,0.0223936925566769,-0.048281339014042,0.0388370414842606,0.0171506384327637,-0.0252839896303231,0.0175395042491371,-0.00844800492645384,0.00245129370499438,-0.00742482997181108,-0.0177614411510204,0.0203087875159396,0.0568699629795399,-0.0193622030934136,0.0249712886954955,-0.00191385348991953,-0.00886915957454303,-0.0334763216401917,0.0184360209711116,0.00507315954008482,-0.00115006946385187,-0.0216548495009655,0.0320584276877623,0.00787865177157857,-0.0088300978416515,-0.173729832722866,0.0975203214502409,0.0208269191645185,0.0176495213819918,0.0353811690052903,0.0297945993320345,-0.0125430286671721,0.00617184320981775,0.0473978176551442,-0.0267036028892766,0.0110007448823779,-0.00910665237141926,0.021259995702493,0.0267610117395949,-0.0323816939880726,0.0119049617765265,0.0174548081247373,-0.0281935668364237,0.00395575788167294,0.0111285929646993,-0.0268066021943189,-0.0105011348508813,0.0198392799417265,0.016922571720609,-0.00945672810126628,-0.114044863320823,-0.0741731687794275,-0.11673709014611,0.242327014392025,0.0537980670239531,-0.130167706146747,-0.139665883608961,-0.109589221221923,-0.126033753240692,1,-0.45109647834032,-0.141577803017875,-0.219538491900638,-0.11053274190047,-0.1239227949749,0.339713577481185,-0.421487496697664,0.0480769725596296,-0.0175183441403314,0.0244389061490685,0.0261318863133235,0.00648809202574496,0.0370260409182573,0.0775112139679207,0.0338940822171265,-0.0127447426967006,-0.0350035588152654,-0.0187094220505773,-0.0424270500371273,0.0303226408719593,-0.0499577172775985,0.0184965734933478
"YearsAtCompany6.11",-0.0810664563497034,0.01060134689642,0.0415741699914335,-0.00600871140633583,0.0281785492547859,-0.00670413903299992,-0.0267070266776253,0.0639218467794236,0.0224594086329722,-0.0041586664712058,0.00660908370390691,-0.0385672168745127,0.049344089765571,0.0375626520704561,-0.0140591707062827,-0.00714644196143052,0.0391098003339912,-0.0378749917733474,-0.0200751957029363,0.0256511456774576,-0.019741955135378,-0.00571437651516605,0.0151714799403843,0.0171669500156266,0.00533675811271904,-0.0129205571691261,-0.0467573593559386,0.0175130378008134,0.0155315186433584,-0.0216468746025208,-0.00819669227002424,-0.0337203495061233,-0.0138438744383621,0.0230243136226495,0.0254822259686787,0.00712269166865333,-0.0397282587354839,0.0173238675924013,-0.0272441422481041,0.139442534694781,-0.0513266665184091,-0.0137530457588964,-0.00245148099519871,-0.0762998788388294,-0.0479595314779018,-0.0285733241988168,-0.03588405373187,-0.0643864995997496,-0.00956514516833794,-0.0440933773056327,0.0141333263964175,0.0300131182958897,-0.0115658816362933,-0.0159654688479295,-0.0265585176707924,0.0263314445323702,0.0294284891002365,0.0281974643602786,0.000242882537469678,-0.0111131965342724,0.0297346201498989,-0.0427891769510602,0.00908167451921362,0.0347282609145288,0.369392175667931,0.183893521055552,-0.0651827209575173,-0.351738088679999,0.153716290327421,-0.139156597305157,-0.149310683102384,-0.117157039775844,-0.134737169193103,-0.45109647834032,1,-0.144197598098739,0.298692528304308,0.121964520947299,-0.132480436106099,0.0287316863883718,0.483218748936691,-0.0455607397723978,0.0205369536843188,-0.00230816157421024,0.00423170272104479,0.00603119682128457,-0.121146999142599,-0.001853102206756,0.0972392418187203,0.0630397003229107,-0.0263987637229861,-0.0487159025817101,0.0144299364514054,-0.035687636537795,-0.0257555801433153,-0.0355938477227563
"YearsSinceLastPromotion11.",-0.0228254637693179,0.033262638988412,0.0283772116238484,-0.0634201434274097,0.0373059172530316,0.00762028837894389,0.0166963016231835,0.00550636548112175,0.00771942166412066,-0.00606279914736497,-0.00375624853242511,0.000555136425085998,-0.0156939968518501,0.00640311699138594,-0.00300919186790569,-0.00878880526292132,0.015193858963741,-0.0304288964272116,0.0110478612712393,0.00177162788169325,-0.00246742715078293,0.00979347090320106,-0.00445701190540957,0.00123582867401353,0.0140547632229859,0.00957305121914553,-0.0347357935762551,0.00346684213276939,-0.0482636090612361,0.0121274697987991,-0.0039003971677475,0.0195130836559186,0.00324145424268096,-0.0130652617923486,0.000126771551859558,0.00980189602628779,0.00520400495229201,-0.0163583284487728,-0.0207549566992974,0.0172389144760324,-0.0312585258035789,-0.0112635345797852,-0.00122943350167492,0.0198878089109596,0.0152751644445627,0.0212371141398361,-0.00247395502195259,-0.00591686242778782,0.002696059342607,0.0642447930040753,-0.0111633530380273,-0.00248399122322129,-0.0101257207364905,0.0278153906844917,0.0150300323826823,-0.0398192643380021,0.0347192832503967,0.00239201690532857,9.24704190173584e-05,-0.0152347332310044,-0.0279373720272575,-0.0221166540625334,-0.0111135878039441,-0.0152721821418533,-0.0869160089496279,-0.0530812307999258,0.0152919014057071,0.192257037730324,-0.10508014595283,0.0433508441775615,0.235951996005884,0.283472381042323,0.423960407710878,-0.141577803017875,-0.144197598098739,1,-0.102115119828712,-0.0370866174495819,0.225590279379241,-0.0555589781839066,0.149867792787782,-0.0132754954433425,-0.00760509862643619,-0.00371438640081773,-0.0282416349180066,-0.0196668744095008,-0.0380223007812483,-0.0703761927041906,-0.103317440623365,-0.0858744541510809,0.141505050861381,0.0771270742267816,0.03319701198686,0.0866805414620784,0.0877575026725884,-0.0171390530222074
"YearsSinceLastPromotion3.7",-0.0198974377538115,0.00837024133875564,0.034351885934498,0.0274812202529075,0.0116747762253147,-0.0221009299511094,0.0334250614066692,0.013716754881548,0.020451298557865,-0.0107272836886241,0.0244038159692672,-0.0254338078487823,0.00376865013117355,0.00586448578098553,-0.0205958157204989,0.0375728207468022,0.000588560663545672,0.00242675473810636,0.0136555750186202,-0.00165819734010833,0.00876068691467641,-0.0280013896044293,0.0266379968224486,-0.0229708533445039,0.00823572038217425,0.00712289208649714,-0.000645847820558625,-0.0194324511793579,-0.0033837778302384,0.0237144573492482,0.00435485669382776,-0.0114705433259763,0.0326363105768326,-0.00878833402308654,-0.0191063292711399,0.00133931449185624,-0.0457391981147488,0.0979016676211978,-0.0489431752786998,0.0337338822675852,-0.019957036434471,0.000233678660603115,-0.0326143859560403,-0.0545930209494658,-0.000516169499527891,0.0081298886014778,-0.0352817532453646,0.00416957491854913,-0.00103614767913319,-0.00560828785447476,-0.00776033661966198,0.0123294314109068,-0.00285674766525168,-0.0179852098300633,0.0292794215838619,-0.0184259876675985,0.00824740157183114,-0.0120832951599291,0.00332245608049071,0.0314005340227091,-0.0120090734613972,-0.0256177968723744,0.00265448561999485,-0.00901871428686633,0.0752987262300475,0.119540891066723,0.160432318959272,-0.147975097827174,-0.0278218238635103,0.192044063472353,0.102503419535616,0.057492435958291,0.0062156403512147,-0.219538491900638,0.298692528304308,-0.102115119828712,1,-0.0797234025642962,0.0980627954293638,-0.0331327039808113,0.357508510725409,-0.0379761954928632,0.0835746855013679,-0.0148573108858384,-0.0156700588123102,-0.00249905891737359,-0.0817347981579913,-0.0539887680946023,-0.0205036772870843,0.0612259401783063,-0.00245634873362445,0.0208096642680544,0.0227737304613794,0.0358836704178999,-0.0157355725908628,-0.00506699112021745
"YearsSinceLastPromotion8.10",-0.0174089011881028,-0.0305543750798239,0.0311877512155354,-0.0184411986248502,-0.00863601854674632,0.000420566677940682,0.0163265404256246,0.00848446980389224,-0.0491467395083768,0.0491126692537309,-0.0184411986248502,0.00469254543741624,0.0196441694872949,0.0057147675136314,-0.0011977677803352,-0.00304494440501186,0.0260337011369666,-0.0305237241576379,0.00889795867916917,-0.00237977385778776,-0.0505798139245366,-0.00540196198659501,0.0441705349080399,-0.00412300068534641,0.020683517692962,-0.0233367020748762,-0.0238386867542265,0.00104107340494481,-0.0243564679349698,0.0353148143806031,-0.0269603649248054,0.00324133639068355,0.000591416282510583,0.0147695028473095,-0.000604472641520024,0.0104795750629813,-0.0231206655838996,0.0327228415202305,-0.00869893306013449,0.108032457049984,-0.0423931450934007,-0.0457511039867905,-0.0258751000806401,-0.0360792452628471,-0.0176944990958139,-0.0199554027958639,-0.00764125738543531,-0.0100914554798355,0.0117305587024977,-0.00955927265841831,-0.00621918712641148,0.02039597208872,0.00608164527487652,-0.00742909777752293,-0.0208542534686106,0.0117032394079863,0.0044717728800849,-0.0130895285611389,0.0133397888891938,0.0150701202824473,0.0092411452157071,-0.00162901559488594,-0.00935428509592933,-0.0168103993906878,0.173288067975354,0.0104301949079374,0.0302593728655387,-0.0696715633573337,-0.0712537624246167,0.0534977331075455,0.0592151846505192,0.0484486533574703,0.0121103310688737,-0.11053274190047,0.121964520947299,-0.0370866174495819,-0.0797234025642962,1,-0.00954258617540609,-0.00304604054989836,0.154451937384283,0.0097506359509453,-0.00747480408269153,0.0282157097542315,0.00653210092452288,-0.0442113826925929,-0.0296848027666114,-0.0549441605837601,0.00648773846765969,0.043740650042268,0.0179709866727963,-0.00202674216145367,-0.0130740323745853,0.015219586465567,-0.0244523383380102,-0.0040700014055432
"YearsWithCurrManager12.",-0.0631710732658728,-0.00957504603677128,0.00353647639658589,0.00353039377197676,-0.0612909739602948,0.0510818659582267,-0.0136413181373175,0.00808951686297518,-0.00361195956742647,-0.0276369958468616,-0.00931554929508486,0.00685383183523684,-0.037813021700108,-0.00684204139234199,-0.00677221573851776,0.00907057870029604,0.0342368016248299,-0.0365673610913367,0.00644486725722165,-0.00521049662630664,0.0333457044241617,-0.0424319661025882,-0.0160129866903028,-0.00178574188755029,0.0288641640326903,-0.0259683690182348,-0.0053547746479852,0.00490494277009628,-0.0422450497391117,0.0448184241590865,0.0113348759524024,-0.00744924599313747,-0.0247116475290797,-0.0458691204372022,0.0437171820219285,-0.00477383461618638,0.00294948162507622,0.0148497378580945,0.00668014461887695,0.000254499039682107,0.0211448655790462,-0.00554450596404935,-0.0224606545679754,-0.00309148329654614,-0.0242897552962749,0.0079633279307491,0.000344811767364556,0.0244219776886069,0.0127899035935144,0.00664849214986756,0.0119907311228777,-0.0254941355646457,-0.00534940208311354,-0.00410270216539645,-0.00277117177080882,-0.0146316902394549,0.0143112040843778,0.0266992236840089,-0.0257338384070188,-0.0244651434947753,-0.0183677966109472,-0.00250996326702701,-0.00120419353236284,-0.0233632197573131,-0.0760774254686057,-0.0433504224760699,0.128888458880068,0.0871462617224156,-0.0919764617423896,0.0994888791416019,0.352433058825172,0.175765028532137,0.22649791366872,-0.1239227949749,-0.132480436106099,0.225590279379241,0.0980627954293638,-0.00954258617540609,1,-0.0970474118539404,-0.123784711379742,-0.000874887535946974,0.00853589256196945,0.0126151823832683,-0.0414752139406807,-0.02693629388907,-0.0332808511203817,-0.0616001542169317,-0.0883252525495248,0.00501988347499484,0.0387476214933921,0.0810352285222532,0.00782466114304568,0.0779031062919385,-0.000494575728160615,-0.0155992689257536
"YearsWithCurrManager3.6",-0.0513993795970571,0.0264653062812747,-0.00288043716831696,-0.0236876262973382,-0.00274037103159485,-0.00274155112732627,0.0428606075209062,-0.00941377062821101,0.0284997288650385,-0.00590234888861117,0.00703090332481309,-0.0381665287310381,0.0133784820678096,0.0222879482933889,-0.0616864272805493,0.0347572528669499,-0.0284404695840909,0.0326674385887167,0.0277200234504706,-0.0359001868588613,-0.0199517444341397,-0.00815519969581915,0.00319882665257161,-0.0472124339478688,0.0667047122828346,0.0223437909328311,-0.0222612265918167,0.0080917143383511,0.0427406309961592,0.0134414045683156,-0.0281416053897576,-0.0327338548700806,0.010144715485496,0.0245284438340439,0.0236121807868554,0.00617822324645168,-0.0163750528995284,-0.00553227582539902,-0.00137205781850298,-0.0319103357110319,0.0158104951845599,0.0281372330681569,-0.0474445680797365,0.0140878721237278,-0.0254125942335654,0.0141663803999477,0.00327339783664912,0.0134414045683156,-0.0214600668750799,-0.0107389549796821,-0.00343137885670713,-0.00258644109835705,0.0117828892765618,0.0148397487358361,0.0191313268818117,-0.0383577096490989,0.00823122169751367,0.0198102328491129,0.0103543390978431,-0.0181127486679268,0.0126046651382068,0.0306638640521342,0.0284133131944412,0.0218814128017655,0.00285494690451431,-0.0141861547635561,-0.10109484290774,0.0851190937857077,0.0695408717927231,-0.092976793295339,-0.100975730729151,-0.00513648579450546,-0.0617694435070831,0.339713577481185,0.0287316863883718,-0.0555589781839066,-0.0331327039808113,-0.00304604054989836,-0.0970474118539404,1,-0.330078664636232,0.0634885869285295,0.0272296517003764,-0.0157740529779418,0.0309182648025891,-0.0312830010206032,-0.0683509094569336,0.0679623991304913,0.00626444157696966,-0.0176962118515522,0.0169434846642201,-0.00922253722398155,-0.038710804146316,0.0365997717948939,0.0249909752395069,-0.0138769620894451
"YearsWithCurrManager7.11",-0.0745942621616884,0.000761892990775858,0.0285891348826365,-0.0541644768317909,0.0566531743247114,-0.0115120814438587,-0.0272022179741913,0.0185348377652704,0.00575187066742133,0.00252395233865495,-0.0010844818042496,-0.00885468513985758,0.0118508150659376,-0.0165604316708515,0.0458850437708831,-0.0238355355685434,0.0212549578446866,-0.034719360115669,0.00892701687716559,0.0152398014748302,-0.00334269517329416,0.0164120091625905,0.0206566102627782,0.0151356314996036,-0.0317378988128931,-0.00855990001105817,-0.0127483724516118,0.0299254629089432,-0.0592380580189556,-0.0126815280639107,0.00898203146051101,-0.0252038500725076,-0.0120345570446707,-0.00364245163454874,0.00827513399363883,0.0278744433312825,-0.0407498388725457,0.0139296426771996,-0.0364878576650781,0.129915225391775,-0.0689900250496251,-0.0410691872468509,-0.0378742194805178,-0.047217705116633,-0.0423488092799615,0.00629925025481655,-0.025096297428627,-0.0620155787347333,0.00525876473599469,-0.00174665214075897,-0.0132106387128253,0.0404473549760669,0.000146119203688504,-0.0111664430622563,-0.0264472097471683,-0.00657682701674281,0.0265349594140191,-0.0106004726084858,0.00614228475072052,0.0284146483346482,0.00968543485320619,-0.0717116494897675,-0.0119788009978838,0.0152389592924713,0.222327304693924,0.152160977657712,0.134808666847143,-0.233112119857197,-0.0225004161444831,0.221587677923826,0.143014440247496,0.104765119651291,0.143764057072073,-0.421487496697664,0.483218748936691,0.149867792787782,0.357508510725409,0.154451937384283,-0.123784711379742,-0.330078664636232,1,-0.00710043010653313,0.0244066950707331,-0.0117149417431673,0.0147842705947485,0.000216911208556392,-0.113195176315532,-0.0980424499628379,0.015597559524418,0.0523715643619724,0.0511288129754627,-0.00831057868815984,0.0683002863169825,0.0117797389779277,-0.0172776080572777,-0.0375359125530699
"DistanceFromHome11.14",-0.0375311626723795,-0.0197571083122487,0.020379770573686,0.024871051295963,-0.00872310263871261,0.00679918479992293,-0.0137068107956401,-0.0219358614450497,0.0400020760904673,-0.00768953631025411,-0.0221684396612835,0.0304285436242371,-0.0146765518964297,-0.0299214565799314,-0.00271216181871114,0.0180919367831057,0.0221685061145278,-0.013277053085894,-0.0089572115652281,-0.0112901288530731,-0.0201779015736863,-0.0108330023445928,-0.014213464486856,0.00262326641248333,0.0433468525076994,0.0184860038861944,-0.0243580609777154,0.00750411249723845,-0.000923865997401385,-0.00182103548213315,0.0129190061813088,-0.00439806836666371,-0.0118328564664213,0.016008820811146,0.011840525209073,-6.31885992963316e-05,-0.00265980229852035,0.0478674260840324,-0.0352123280322262,0.00575112987650782,0.0295773687034783,0.00537312495444119,-0.0251094032510774,0.0181004340235466,-0.042449550201157,0.00368671091905705,-0.0139917155665426,-0.0332686361776053,-0.0128858382012341,0.0304389641777633,-0.0423470694494405,0.0104814571494656,0.00428705692235617,0.00135411821488762,0.0148215951502299,-0.0214885509674597,0.0022153439614261,0.015584256219135,-0.019539151017791,0.00166325487621537,-0.035573585745866,0.0427196293815715,-0.0368988088691288,-0.00859450894015493,-0.0306047901015319,-0.022986531526433,-0.0289119429220747,0.0694253013277218,-0.022969685872315,-0.00543887613139734,-0.0120025351939951,0.0283629133293909,0.0600637171934114,0.0480769725596296,-0.0455607397723978,-0.0132754954433425,-0.0379761954928632,0.0097506359509453,-0.000874887535946974,0.0634885869285295,-0.00710043010653313,1,-0.0783442797650579,-0.108824825685947,-0.120505373729327,-0.116086657814995,0.00742924088986894,0.024503941086699,-0.0389041144715561,-0.00123258049072044,0.00891008969240917,-0.00265671206811442,0.0114183825467154,0.0248539191803437,-0.0157769714332318,-0.0112382958373543
"DistanceFromHome15.19",0.0711824633953165,-0.015133700351749,-0.0279991742255384,0.00128020609776894,-0.0455405852486405,0.0625690206888836,-0.0146379797462454,-0.0120477879046983,0.0243400384060647,-0.0140115724117229,0.0411859055207839,-0.0187636890905369,0.00586441671449008,-0.00815702164369431,-0.00391683067393549,0.032297126974362,-0.00882876040107142,0.0170055356244504,0.0616271060393377,-0.0401928414491583,-0.00871709445413129,0.00349075362539499,0.0402679240618768,-0.0309868314100471,-0.00958945917955197,0.0264861189131856,-0.0153184984299267,0.00906131830914021,-0.0330188255305228,0.0339767042150023,0.0245899831910502,-0.00629048061380364,-0.026678913952731,0.00223602473657493,0.00720551051412182,0.00213128903970523,-0.0427668897674218,-0.0361519883762548,0.0585964293949784,0.0238813390980384,0.00541568631375269,-0.00909797877752355,-0.0142861291708474,-0.0286984629953314,-0.0134476638150253,-0.025755529803898,-0.0149901905217879,0.0606551073054843,-0.00801684309400695,0.0201406675179557,0.0399484986389645,-0.000497716966866785,-0.0435155448322055,0.00555973251663991,0.0413961489312746,-0.0182664302428345,0.0422906158751641,0.00422629887149429,-0.0166228081140493,0.00436249077900076,0.026500699336152,0.034407230837556,0.0248979661559196,0.0162214398753311,-0.0100357596095076,-0.00212664094722114,-0.00141591440353205,0.0122062708715605,0.0203831322569048,0.00257532528131568,-0.00595602969544098,0.0386711031272437,0.0197431088023819,-0.0175183441403314,0.0205369536843188,-0.00760509862643619,0.0835746855013679,-0.00747480408269153,0.00853589256196945,0.0272296517003764,0.0244066950707331,-0.0783442797650579,1,-0.131937611711349,-0.146098935679564,-0.140741749753529,0.0194411114517938,0.0219890282867835,-0.0050160087514345,-0.00637039992353665,-0.0135945224312163,0.00179317523796365,-0.0252955109655646,-0.000963490127849954,0.00852845382157856,0.0332054732873344
"DistanceFromHome20.",-0.0377950653864489,0.0395990011476498,-0.00495755876940197,-0.0481511285886875,0.00441055457366349,-0.0157579542123173,0.0301201583610552,-0.00315879615296429,-0.0199212779155114,0.0178582568435153,-0.0040346965968109,0.0213916997240274,-0.021697722267585,-0.0587177071310707,0.0564640563252657,-0.0308639055002051,-0.0333891707409324,0.0317869166393605,-0.0118255865990065,0.0147672109532062,0.0123804215402265,0.00280341077092119,-0.011410563036569,-0.00199265470731115,-0.0236113283084424,0.0252794943426559,-0.0185541654002265,-0.0481949391080946,0.00264428188410344,0.000511625910201586,0.0434643894707223,-0.0260547836340671,0.0121838970146801,-0.0152644569458741,-0.0161493456374101,-0.00783583247772222,0.00747005105009519,0.0451995419525049,-0.0564999410190726,-0.0238094914721631,-0.0368293575936966,0.00377215036590593,0.0472062629411807,-0.0369167994870095,-0.0125812297678044,-0.0252819602124871,0.00419193891459727,0.0489391098632448,-0.00548556615774528,-0.00863497347911867,0.0035134647240149,0.064653718467992,-0.0162248313643128,-0.00119559198205351,-0.00604930225623316,-0.0108460893673959,-0.02010530895472,0.0132555354042429,-0.0191173975909884,0.0150456345580909,0.0150801931585897,0.00838088960486988,0.0289709181066164,-0.0284290657408815,-0.0212628476927273,0.0074161284786405,0.0157854887405844,-0.0152612892881439,0.0482911162377642,-0.0157175493310792,0.00491721738545251,0.00222901664811371,-0.000556426097389318,0.0244389061490685,-0.00230816157421024,-0.00371438640081773,-0.0148573108858384,0.0282157097542315,0.0126151823832683,-0.0157740529779418,-0.0117149417431673,-0.108824825685947,-0.131937611711349,1,-0.202940039220606,-0.195498591978813,-0.0177317391511725,-0.00633710643101917,-0.000493076995649116,-0.00362985915063686,0.0307074121203291,0.0201956820345147,-0.0202807072331131,0.0132298437667641,-0.0204298547229656,-0.00508935391734356
"DistanceFromHome4.7",0.0040406079372143,-0.0223646485004115,-0.0172621916096288,0.025946684803919,0.0524840276215634,-0.026089387354163,-0.0294131994620373,-0.0181126636954199,0.0221217305335523,-0.00487585399746909,-0.0030712083487261,0.0120449773301257,-0.00490110568099002,0.0306577753587222,-0.0267170661871502,0.0145841232044199,-0.0022169639432467,0.0227331147378241,-0.00132746035993956,0.00807348212106938,0.0182698076571358,-0.0328738382200022,0.00996899270210088,0.00135129706242346,-0.00728861985212426,-0.037213631857825,0.0124564208313398,0.0244409336149151,0.0174159211742288,0.00563488118520508,-0.0171963120824653,0.00740979117071184,-0.00289218214315412,0.0181866810824364,0.036641349315867,-0.0410580521395402,0.00725992748995329,0.012917146747185,-0.0136126201096031,0.0455786673597817,-0.0127561250119759,0.006754146175534,-0.0435110476007969,0.00312286054751151,0.0202622007169745,0.025204649736253,0.0240484292525354,-0.0331641405864232,0.00991369277142981,-0.0145070753140679,-0.0356171377330578,-0.0261213162471087,0.00143336763571283,-0.00132391903884989,-0.00189470982036743,0.025430069042015,0.00624832892500805,-0.00766253490840205,0.00226808678115141,0.00593970574710323,0.0241902671217279,-0.00443425466781846,0.0253377610373155,0.0352860945610904,0.0327276090636199,-0.0173887435919827,0.0111512172626261,0.0126597238853361,-0.038103433159551,-0.0201439778241512,0.000401144076795947,0.0115920096304391,-0.02449829456067,0.0261318863133235,0.00423170272104479,-0.0282416349180066,-0.0156700588123102,0.00653210092452288,-0.0414752139406807,0.0309182648025891,0.0147842705947485,-0.120505373729327,-0.146098935679564,-0.202940039220606,1,-0.216482137613994,-0.0294662412837797,0.0256916987482875,-0.0308898186511344,0.0308776446113591,-0.0197914916703511,-0.000201524544330769,0.0106717935855789,-0.0058381279354157,-0.00411155080532494,-0.038414272271434
"DistanceFromHome8.10",0.00848019237128299,0.0485099159246272,0.0123214134532618,0.00936267846822186,-0.020421782760553,-0.015978444914719,0.00985497661878551,0.0158778149956929,-0.0168218962577929,0.0061534022576513,-0.0141040488652789,0.000489089871203179,-0.0148911898972033,0.0299280575452012,-0.00529708100268166,-0.0475531627178587,0.0636210321948062,-0.0480930354174358,-0.0405542709342624,0.0461179197582326,-0.0159351083240424,0.0376510439984873,-0.0137128541590225,0.0137642599540336,0.0102244931720122,-0.0290557871359374,0.0231388319183551,0.0189267959579137,0.00383637481025614,-0.0383327745171627,-0.018787952150389,-0.00627858188548558,0.0148544296015521,-0.00420007168975188,-0.0172824547180103,0.0207728400290927,0.0546213852258032,-0.005888606980532,-0.000626439741460674,-0.0191103952082254,0.0438698015747991,-0.0423939262462778,0.0195891675685256,0.0305641963174644,0.0125831466470013,-0.0378014567680286,0.00922480680254119,-0.0283968158434889,0.0114051712580754,-0.0324943974612512,0.0127833254474494,-0.0517017481515675,0.0173218202124234,0.0165499250324885,-0.0265840918118803,0.0187679765256584,0.00663031729981946,0.00774297097766845,-0.00554861295876234,0.00730892943221097,0.0320027089054672,-0.0346361368551728,-0.010532821301529,0.0335760804451813,0.000341111190600361,0.0110041247712039,-0.0139573779095132,-0.00620558507255295,0.00952668457927656,-0.0052540965275878,-0.0173279721028895,-0.0545315234436683,-0.0194825059481685,0.00648809202574496,0.00603119682128457,-0.0196668744095008,-0.00249905891737359,-0.0442113826925929,-0.02693629388907,-0.0312830010206032,0.000216911208556392,-0.116086657814995,-0.140741749753529,-0.195498591978813,-0.216482137613994,1,-0.0178669624938193,-0.027485226136963,0.0757182999135217,0.0240097971149257,-0.0427440912616953,-0.016761521201619,-0.0370131231426966,-0.0130783658217204,0.0261727576951007,0.00862148902880664
