"","Attrition","Gender","MonthlyIncome","PerformanceRating","Education2","Education3","Education4","Education5","EnvironmentSatisfaction.0.19","EnvironmentSatisfaction.0.09","EnvironmentSatisfaction0.26","EnvironmentSatisfaction0.56","JobSatisfaction.0.4","JobSatisfaction0.028","JobSatisfaction0.43","WorkLifeBalance.0.1","WorkLifeBalance0.05","WorkLifeBalance0.87","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked.0.33","NumCompaniesWorked.0.07","NumCompaniesWorked0.36","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","PercentSalaryHike12","PercentSalaryHike13.14","PercentSalaryHike15.18","PercentSalaryHike19.20","PercentSalaryHike21","TotalWorkingYears10.12","TotalWorkingYears13.16","TotalWorkingYears17.22","TotalWorkingYears23.","YearsAtCompany15.","YearsAtCompany2","YearsAtCompany3.4","YearsAtCompany5.8","YearsAtCompany9.14","YearsSinceLastPromotion1.3","YearsSinceLastPromotion4.","YearsWithCurrManager1.2","YearsWithCurrManager3","YearsWithCurrManager4.8","YearsWithCurrManager9.","DistanceFromHome11.","DistanceFromHome3.10","Age26.33","Age34.37","Age38.","ActualWorkingHours"
"TrainingTimesLastYear1",-0.0124253676675948,-0.0674893440238753,0.0248373483537889,-0.0360680211164194,0.0190953789654178,-0.0104453738837396,0.019917994677584,0.0120855257652053,-0.0326054747006171,0.0153114617369231,-0.00295780931276141,0.011166152634417,-0.00930100823783077,0.0331545474096347,-0.0310341825788647,-0.000753875204542592,-0.0208778245458957,0.0440708527875463,0.0213324255877047,-0.0166703658982358,-0.00943834197376501,-0.00382215780318627,-0.00150023270324823,-0.017322136940932,0.00404380765225437,0.000433564919364923,0.0178874317724359,0.00795026807931991,0.0220293393442461,-0.0261334136647311,-0.00509306628188941,0.00830222425144081,0.0209690256380078,-0.0491602059336778,0.0430303449266423,-0.0260100198522829,-0.00105200907787852,-0.00582127299651887,-1.25193361863218e-05,0.0287461380083786,-0.032210199113684,0.00129896406485272,-0.00987526485681885,0.00682750042773381,-0.00505105369536267,-0.00646891237399078,0.0256432928008856,1,-0.173556860528157,-0.159875046711193,-0.068022337277606,-0.0669040180936627,-0.0484285063044343,0.0135977537115588,-0.0189191012211659,-0.0208732769219755,-0.00527167646932049,-0.0127137740176751,-0.0215656609820456,0.0296262378140305,0.00749766761367653,0.0447510749449022,-0.00518409753926476,-0.0177083038360072,-0.00712455733046434,-0.00630933187550508,-0.00165543570033917,-0.0129534787825756,0.0253293421529686,0.0398879221682258,-0.00277638149491882,0.0113772922134956,-0.00921484372184309,0.01248469848931,-0.00156440292639103,0.0310626345277653,0.0593434388255349,-0.047280219531804,-0.0468974497172662,0.0472337383849185,0.0255711679354162,0.0318334638318628
"TrainingTimesLastYear2",0.020818560050443,0.00285646854583998,-0.0155002135019255,-0.00724202794036901,0.0390214924985883,-0.0264487754791628,-0.0306922883512762,-0.00677122352035432,-0.0204338431633804,-0.00271477282730843,0.00438483391637281,0.0167951595564324,0.00739222378443425,0.00193000315490192,-0.0129071300960983,0.0172172121619105,-0.0234361196767186,0.0085081249394789,0.0356424598587366,-0.000656537330831205,0.0216079406579436,-0.0234546475347952,-0.0124116195592463,-0.00971698745886384,-0.00571891076460557,0.0644588570870662,-0.0251305443021826,0.00609397678379293,0.0424654224456054,0.0357999976858598,-0.0377401000276632,0.0279013777900995,0.0174141445488121,0.0336018543547979,0.0147149826306254,-0.0122366162564472,-0.041018206804638,-0.0343954127154571,-0.000502144970539648,-0.00389652372517457,0.00595242022934568,0.00668816248222528,-0.0184090076221065,0.00221302035044304,0.0329603124665276,0.0380422191826802,-0.003722656803425,-0.173556860528157,1,-0.545568817082337,-0.232124192280978,-0.228307961500407,-0.165260829886125,-0.00763694367603672,0.00504176427257507,0.0121551184937218,-0.0186875523391685,0.0174077956242432,0.0381538311218954,-0.0283228684356478,0.0233740093149948,0.0390507023479225,-0.0213523773609524,-0.0083076473262631,-0.0270026493434661,-0.00693648436116988,-0.0463372692745701,0.0175970878077248,-0.018562026346364,0.0190666314763516,-0.00708086214120807,-0.024827703888981,-0.0221562931391121,0.0466654507655697,-0.0196625092498002,-0.00393141167596603,-0.0347854632071857,0.012197238440323,-0.00906044296516187,-0.00801602586565231,0.0112108935310783,-0.0223216093012554
"TrainingTimesLastYear3",0.0273289176999785,0.039319566991866,-0.0102194674335647,0.0335272712409485,-0.0264434622050624,-0.000273870399342232,0.0267172439646981,0.0320423507363705,0.0234809725109398,-0.0174253426140154,0.016906253364667,-0.030939360844135,0.0129617181535928,-0.00589224114954028,-0.0068547377309201,0.00860034265483572,0.0173265044327668,-0.0444966225103735,0.00458787796778454,-0.00376423716885957,-0.0417729205196355,0.0305309581396856,-0.018650229315356,0.0316941356807253,0.00043723981941817,-0.0404184886204374,0.0345862050273439,0.0262183272771076,-0.00732759949449357,-0.0248532187636611,0.0540596256504482,-0.0499485130108552,-0.012497458346809,-0.0233794538113108,-0.0266929771590564,0.00225648370563951,0.0373968223252469,0.0419770901355265,0.0021962053920248,-0.00833416572904815,-0.00956667968291154,-0.00260708056200584,0.000398603285189939,-0.00321172922485971,-0.0261844627246795,-0.0189768992374905,-0.0273948193532963,-0.159875046711193,-0.545568817082337,1,-0.213825405522927,-0.210310015394022,-0.15223300777147,0.00779285447861433,0.00657557849462994,-0.000253303364844153,-0.0174056559760889,0.0060209500313622,-0.00247644296682613,0.0212003406137804,-0.049480223283041,-0.0595765682657466,0.010139180859605,0.0345854348633647,0.0140705852997808,0.0157671582123253,0.043786928090976,-0.0150008185645729,-0.0173335781745296,-0.0282244069349391,0.0271039482521458,-0.000885154663518728,-0.031007759410236,-0.0307101718620829,0.0383522445961787,-0.0263484539081285,0.00191435129669306,0.00091408372419221,-0.0085630120088041,-0.0048638207400463,-0.00238612235209232,0.00476746080075696
"TrainingTimesLastYear4",-0.0248680717691868,0.00528414349561454,-0.0557126066933142,-0.0196669694743267,-0.0343553291324645,0.00728249161118207,0.0290103517178881,-3.77892654856495e-05,0.0190343587388749,-0.00235314799321291,-0.0118624057430313,0.00129161626805934,-0.022791690068963,0.0102110325378781,0.0130258959346393,-0.0378910018363511,0.0448626165007438,-0.00700023171297661,-0.0128856988084398,-0.0279313412665526,0.00187692179870015,0.00463085933346097,0.0399070754761645,-0.00998584307491804,-0.0297596334533034,-0.00899410846004553,-6.46078609188702e-05,0.0130880127328525,-0.0565378985641987,0.0110526880902842,0.00286582288551872,-0.0178184658315049,-0.00980937476211355,-0.0436772537204584,-0.011116912863974,0.0365190428280146,-0.0330359923357707,0.0386180479301303,0.0332142417267604,0.0215317927761873,0.00440987296773374,0.00520954434635763,0.00994379463897413,0.0192875109654367,0.0171281842476004,-0.0011769622252732,0.0307294047025032,-0.068022337277606,-0.232124192280978,-0.213825405522927,1,-0.0894809984064208,-0.0647708645747676,-0.0183385449871808,0.0121491614569572,0.000162728977865883,-0.00349098553114914,-0.0299114054488663,-0.000597339533623244,0.0265939331640478,0.034345444183004,-0.00632648862120807,-0.0314854170098118,0.0405795223133907,0.00597099336897583,0.00435555710934732,0.0123579530932032,0.0145940517759514,-0.0202992621380536,0.0095370138970518,-0.0266078022463317,0.047286223399611,0.0218445492056624,0.043571055889868,-0.0456864584311441,0.0184181280234806,0.0273189951031826,-0.0260439543715053,0.0343053157413632,0.00570910780535874,-0.0252691653685272,-0.0428150554279068
"TrainingTimesLastYear5",-0.0143976031538923,-0.00756662865556424,0.0384026125763143,0.0223769544545333,-0.0240190051275197,0.0249516829597809,0.0143661476733233,-0.0405100576742033,0.0145384003407848,0.0252982368823279,-0.000246906857897397,-0.0238586323996323,-0.000749116940793135,-0.0273393403133831,0.0345380644892092,-0.0150800574775404,-0.00677153548917965,0.0392251257060109,0.0105317871175267,-0.0250061171877963,0.0232551390054094,-0.0128134793952195,-0.00605162110187337,-0.00692917663923524,0.0352202213932125,-0.0177718062553641,-0.0233927281265034,-0.042179849826936,-0.0113032865058792,0.0041093347449818,0.00494227870880143,0.024251185206966,-0.00133392144134798,0.0171920328859488,0.019760363060497,0.0171619324756415,-0.0226660413513744,-0.0261279122332706,0.0359176213989027,-0.0115646688922551,0.00540325394093384,0.00588581937979737,0.0437332410032487,-0.068073420368838,0.00965950402847872,-0.0222279501134669,-0.00937052586969582,-0.0669040180936627,-0.228307961500407,-0.210310015394022,-0.0894809984064208,1,-0.0637060011297063,0.0211709450417123,-0.0224289409214188,0.0031853110919424,0.0147210575852141,-0.00046998625808934,0.00255876690904634,-0.0139973819891461,-0.0216817999547491,0.0403410907573953,0.00375681967822609,-0.058878512040989,0.00486389817098291,-0.0543481987013794,-0.0113183234498938,0.0120431605143032,0.0290451082886822,0.00164792160768323,-0.00943763053453648,-0.023826791570202,0.0611430841112052,-0.0375561958377271,-0.00618546630861448,-0.0257208457493108,-0.0316305101899359,0.0252859207713722,0.0246308581885795,0.0315841677797634,-0.0531992821837978,0.0485445251843788
"TrainingTimesLastYear6",-0.0579717784358772,0.000843981740543832,0.0756925959042333,-0.0098278056986383,0.00492268100654651,0.0376430369849299,-0.0485845352574136,-0.0208291235834319,0.0159075510508462,-0.0128839828555941,-0.0162310253719749,0.0106720094980906,-0.00758688085562976,-0.00672785613282497,0.0197936039828131,0.000205866699053114,-0.00241010128665753,-0.00749923234845794,-0.0524943573330996,0.0349560206640529,0.0167025418936465,-0.00455494329946538,0.0362685608851342,-0.0107768891305458,-0.0195974144395918,-0.00888481390017157,0.00210420559928914,-0.0195287936298553,-0.0148995660110871,-0.00862626101261315,-0.0320223226744309,-0.00524775989102843,-0.0148823659679377,0.0326880226729296,-0.0150411012559826,-0.00749923234845794,0.00938445886957108,0.0371102416941444,-0.0524758502214761,-0.0172833238861671,0.0234652586464135,-0.0141401892758514,0.0256141599281789,0.00430030095111133,-0.0217348134359505,-0.0530740260420025,-0.0106157112899219,-0.0484285063044343,-0.165260829886125,-0.15223300777147,-0.0647708645747676,-0.0637060011297063,1,0.00368834936750119,-0.0215340024164228,0.00372840844826624,0.0384480470522585,0.0220013884418001,-0.0497896662636759,-0.00901988505950114,-0.00527040847051295,-0.0449191088621712,0.0234143961104284,-0.0105817283083477,0.0371514648222629,0.0400433623320176,-0.0188738710417259,-0.0223199823790828,0.0402690719551906,-0.0229841771440637,-0.0430527072778282,0.0390877269193943,-0.0110167229965245,-0.0250985692021359,0.0342638063351281,0.0258638713488256,0.00834511766822688,0.0221678437661447,0.000966072097003601,-0.017355992973288,0.0290510753363187,-0.0102825820604674
"JobInvolvement2",-0.00152523356375432,0.00877065074093924,-0.00486363901082131,-0.00628896164173811,0.0240631473214404,-0.0384619411720955,-0.00138065070511423,0.00651054891340499,0.0124150978183862,0.0291927062446973,-0.0165346034900145,-0.0179392812055712,-0.0468786882765281,0.0389461116864466,0.00441396628508186,0.0408630068512786,-0.0472472541036633,0.011404660749304,-0.0316139971620818,-0.00298812057396572,-0.0194668234860557,0.0303590861368233,-0.0272924064327707,0.0220843985242202,0.032797482454016,-0.0132178898342587,-0.00935388260474459,-0.0264111716199299,0.0457710787119131,-0.000434866437574478,-0.00459507416006544,0.0229890122907137,-0.02008721931274,0.00583558747206893,-0.000580167938311985,-0.0299812492478727,0.0251501255756623,-0.0269839891284775,0.0263501961312561,0.0320362421913476,-0.0500946885615042,-0.0147225513900258,-0.0129276588933084,-0.00153772029638423,-0.0250752837968701,0.0272496210887023,-0.00474166113912159,0.0135977537115588,-0.00763694367603672,0.00779285447861433,-0.0183385449871808,0.0211709450417123,0.00368834936750119,1,-0.703348687474477,-0.192969342294241,0.00694310357153013,-0.0236715881424048,0.0288791639584296,0.0194209032933443,-0.00245207810894432,0.0150741138849634,0.00718796673248897,0.0158486201823436,-0.010599471781212,-0.0312316640783929,0.00869743881816152,-0.00438056205864303,0.00467092571776356,0.0554116713455689,0.0254972557922279,0.000389022544113207,0.0189728766135319,-0.0216997426255628,0.0213543875130012,0.0158886314471138,0.0191083298324828,0.0134277663729121,-0.000334392078996077,-0.0229873453984415,0.0134025305505867,0.0157506751965454
"JobInvolvement3",-0.0272735448371257,-0.00278642903709676,0.0265287568680621,-0.00613837741025641,-0.0504613140930062,0.0488869023984328,-0.0128367428317441,0.020678227493522,0.00955770942105204,-0.0417757143547858,-0.00469547268426559,0.0218048199850479,0.0508502307230204,-0.0575138844287027,0.0106386074167892,-0.0326920208519543,0.0385952758706797,-0.00844331875572992,0.0513319830453716,-0.0206438583558673,0.0369002822793093,-0.0401701886302201,0.00838238158997064,-0.0129189500044319,-0.0141884541218764,0.0034704021137833,0.0244533399835845,0.00549012067425106,-0.00341563274327625,-0.00320201495999082,0.0147469643111517,-0.027802659439112,0.0435929660799608,-0.0121856346734075,-0.00639327415852811,0.0160248852679536,-0.0327738809037292,0.0445139795761193,-0.00492105248488836,-0.0142490958252034,0.0127951152165577,0.0125423570131844,-0.00327268006533175,-0.017671715877143,0.0277299855731321,-0.027345991787477,-0.00116619745686372,-0.0189191012211659,0.00504176427257507,0.00657557849462994,0.0121491614569572,-0.0224289409214188,-0.0215340024164228,-0.703348687474477,1,-0.395702804351118,0.00514968507261465,-0.00886420761499248,-0.00684048207666934,0.00310264672980355,-0.00399519445107496,-0.0246815691793084,0.0246455148731358,-0.0414540886602423,0.0286631963152775,0.0183106406201261,-0.0246460375615107,0.0137192521076297,0.017842895337002,-0.0366911988467794,-0.00942483542920091,0.00547092447027408,-0.00869050034300397,0.0228768072808448,-0.00333721383258394,-0.0116813566691466,-0.0354825925703431,-0.0155928752189518,0.0256211265979216,0.011091322413289,-0.0364877091150903,-0.0128913936424155
"JobInvolvement4",0.0178132013964703,-0.021001043146752,-0.00723113968465045,0.000428765301026897,0.031534592133734,-0.029110153495255,0.000624008638074583,-0.0219253280366557,-0.0131292124858972,0.0047648501621425,0.0157839088136554,-0.010980585639406,-0.0126889077807865,0.0242511859561511,-0.0119955202621644,0.00305706638690081,-0.0141236956798755,0.0121246076644205,-0.0238254393599352,0.0187902069619696,-0.0397695979689898,0.0368482643837361,0.00861601726151066,0.0105408640094013,-0.0230745386632368,0.00967958953843097,0.000584579451562578,0.00700374647148275,-0.0472053641266929,0.0320586598325039,-0.0298694868177006,-0.00114704545657452,-0.00963778985170009,9.83424304583118e-05,-0.000788165566051678,0.0526053751428233,-0.0206563866817781,-0.0380408848091741,-0.0108977737452704,-0.01263741574189,0.0147696473166367,-0.0100360564349001,-0.0195230319306121,0.0455448171249739,0.00823521939486426,0.00414190659936144,0.0066335131033376,-0.0208732769219755,0.0121551184937218,-0.000253303364844153,0.000162728977865883,0.0031853110919424,0.00372840844826624,-0.192969342294241,-0.395702804351118,1,-0.0247936334708771,0.0355245551588308,-0.011733166231581,-0.0468794302723133,0.023759829675775,0.0242148554119539,-0.0386431874361422,0.0424486368660614,-0.0246758484799172,0.0167408035686372,0.0290556243469765,-0.0328352839091996,0.00906252813241235,-0.0249864009809663,-0.0227429042387176,0.0199572472444358,-0.0106516779317444,-0.00653768438499044,0.0195156668301072,-0.0172033528732675,0.0215610609738543,-0.00161609639236346,-0.0255268201541103,0.0133445369165942,0.0413922411527756,-0.0050619140827778
"PercentSalaryHike12",-0.0100141865042515,0.011843179064405,0.0443772862718154,0.168108272862712,0.0357216351416515,0.0320208733649102,-0.0471489646707117,0.0396397612815852,0.00938922989219855,0.0522974342191025,0.0144457457447825,-0.0755939213814588,0.0418319737805921,-0.0725556419114322,0.0404830201179881,-0.00512413124676656,0.00898894143676245,-0.00647010890315966,-0.0471456048090838,0.0457387635397408,-0.00650802642517946,0.0173451786659653,0.018723876348613,0.022965255963027,-0.0331569949300015,-0.043876949409222,0.0293999668319037,-0.0338331731798552,-0.0580086837946524,0.0980595138132803,0.0160568274783886,-0.043258404690652,0.0204679231866623,0.0177095293863883,-0.0496722800403796,0.0551957604315747,0.00327649176292802,-0.00423218279288406,-0.00985807058436083,-0.0138523479599546,0.00734360763632459,-0.00568496925071981,0.0249228229084398,-0.0107462504596069,0.0116839013560316,0.0242084481016034,-0.0295065587768451,-0.00527167646932049,-0.0186875523391685,-0.0174056559760889,-0.00349098553114914,0.0147210575852141,0.0384480470522585,0.00694310357153013,0.00514968507261465,-0.0247936334708771,1,-0.2453565729659,-0.220480755573857,-0.123569501762014,-0.143025846305226,0.0294437633979027,0.0202300610455788,0.00234067049466794,-0.0412626731347314,-0.00988913490408153,-0.0220950698861092,-0.0163831064327503,-0.00183417571154127,0.0301767987919017,0.0176835782160417,0.00865965258897813,-0.0289206409226306,0.020003524269375,0.0013777164780715,0.0102338193591589,-0.0651484787776016,0.0419490469906362,-0.0117869369972297,0.0164940697780163,-0.0037112130432228,0.0184546452004867
"PercentSalaryHike13.14",-0.0133281812019577,-0.0123776854780788,-0.0234133593453527,0.264867717844213,0.0172570770339772,-0.0176998430509096,-0.00347998356628644,-0.0118127672325899,-0.00279716981495334,0.0335648572748117,-0.00654021087188281,0.000891407049297086,-0.0312897930479177,0.0394381460072381,-0.0124833030437974,0.0345223704591194,-0.024143114327863,-0.0215401712880505,0.0361244192458049,0.011505245345447,0.0126649672612678,0.00167826374376676,-0.0321100874734307,0.0277309151685787,0.0193489679849227,0.0141507095824205,-0.0095711710298596,-0.0240233371812541,0.0141744140021146,0.0084969587730953,-0.0160640836807557,0.0452373101642069,-0.0715969141689852,0.0153144507768766,0.0367161686356698,-0.0036520131903601,-0.00155976663147643,0.0153780061023096,-0.00690541257905436,0.0340695097061722,-0.03022707003266,0.020889388006984,-0.00343535326414786,-0.0133000410052126,-0.0158735410958453,0.00348075111464768,-0.037075443346161,-0.0127137740176751,0.0174077956242432,0.0060209500313622,-0.0299114054488663,-0.00046998625808934,0.0220013884418001,-0.0236715881424048,-0.00886420761499248,0.0355245551588308,-0.2453565729659,1,-0.347384656108548,-0.194693404253698,-0.22534839516518,-0.020865747648658,-0.0208397136050767,0.0172159109301202,0.0267119511104995,0.0285048894229858,0.0248260599527955,-0.00245428466182754,-0.0042577821357548,-0.021647514345975,-0.0207734914541543,0.0156867517078901,0.0526889248560386,-0.050166756076529,0.00920984608017002,-0.0223577422595962,-0.00910392716784584,-0.0296992985519314,0.0077569003019425,0.0151850209984655,-0.00292058561986883,0.00468810261937441
"PercentSalaryHike15.18",0.010638031766297,0.0556124923879833,-0.0100326386685291,0.238013735892584,-0.0610027904423247,0.00870536955139668,0.0224136257290578,-0.00377250378433278,0.0180033910861171,-0.00125428410712988,0.000372690608409661,0.00299825060492606,-0.0435325268042976,0.0353195946871465,0.00592909421778405,-0.00693107464191469,0.00958866666544351,-0.00202088744799291,-0.0194065215317931,-0.0128878961429099,0.00511481685990073,-0.00793266165678486,0.00859239481606953,-0.0300038962152436,0.015565284098121,-0.00353908378715937,-0.00225385652867921,0.00953876280293023,0.0219941428630312,-0.0198941958074798,0.0422309847527439,0.00544738654806128,0.0124260324421953,-0.00796731296206611,0.0237233069347783,0.000333871794426152,-0.00588163801962417,-0.0403561447243253,0.0300854018576048,-0.0676218555890233,0.0455222730699583,0.0120451779682848,0.0163951501329657,0.0142499330326549,0.0158533112068646,0.00770701671469343,0.0738566671874992,-0.0215656609820456,0.0381538311218954,-0.00247644296682613,-0.000597339533623244,0.00255876690904634,-0.0497896662636759,0.0288791639584296,-0.00684048207666934,-0.011733166231581,-0.220480755573857,-0.347384656108548,1,-0.174954142683871,-0.202501134706834,-0.0107362711623361,-0.0201784446279875,-0.011910842128249,0.0137146529942966,-0.00739678652583673,-0.00121466484604325,0.0063391179633586,0.0131017929806246,-0.0569940300017036,-0.0136241436941469,-0.035973113224937,-0.0348536572044789,0.00566118751664562,-0.0222656433682346,0.000323515647700389,0.0361186743727692,-0.0428122622182684,-0.00536886719014117,-0.0217200284850083,0.0229729630453821,-0.0296292300828589
"PercentSalaryHike19.20",0.012327682902259,0.0125982640541931,0.0105509678147448,-0.231222550367883,0.0354889328529758,0.0199596328439882,-0.0185687174676309,0.00958950054925859,-0.012593834411272,-0.0325960076299775,0.00813749720894543,0.0377095332781172,-0.01703888830161,0.00872457172716022,0.00643793803116875,-0.00237657030946456,1.03009485131867e-05,-0.00120313636006628,0.0325475990061774,-0.0366449524598236,0.0219213749568068,-0.00918778012449869,-0.0142597570956903,0.00616404798208974,0.0187988196249941,-0.0033549839814522,-0.0149302201653074,0.0517087434955113,0.0172335733920563,-0.0227629024183773,-0.046986020118738,-0.0212460618647714,0.0813788614131009,-0.010416342530825,-0.0229682750923897,-0.0433943962855779,0.0354707590129437,-0.0177230588350699,-0.0246910695576932,-0.00455157454892966,-0.00994104055453477,-0.0206192579913329,-0.0138534164008022,-0.00173852417610147,-0.000498928575872642,-0.00832987381978215,0.00419152548173054,0.0296262378140305,-0.0283228684356478,0.0212003406137804,0.0265939331640478,-0.0139973819891461,-0.00901988505950114,0.0194209032933443,0.00310264672980355,-0.0468794302723133,-0.123569501762014,-0.194693404253698,-0.174954142683871,1,-0.113492736619291,-0.0268663014312737,-0.00654099046720511,0.0339417099241619,0.0145681710294787,-0.0158327242121032,-0.00289718926796436,-0.00793496986586682,0.0240827253947343,0.00698738336073145,-0.0078654773541052,0.00211190012520104,0.0133535985320685,0.0192747413495758,-0.00439658661864203,-0.0274474610836276,0.0441119959755707,0.00915325182910024,0.0142820539029645,0.00996029217561618,-0.0261017776781062,-0.00943438121951506
"PercentSalaryHike21",0.0263897717314323,-0.0455592545874945,0.00900484133942614,-0.850796001110725,0.0214058140432792,-0.0446165667114593,0.0218922713738055,-0.0546993265565151,0.00246224225114161,-0.041344368510654,-0.0085197068834939,0.0126167738570294,0.0697838037605603,-0.0345247956668428,-0.0337264598356921,-0.0430160529278377,0.033098183300838,0.0258199338967728,-0.0222306643721868,0.00373206056041316,0.00440008925233297,-0.012530262771084,0.0196127477779523,-0.0236933388958118,0.00415598700573971,0.0229618929005837,-0.0321719143517009,0.0255717629354546,0.00435014112759001,-0.0271834538470493,-0.00011646804733514,-0.0349569699187983,0.000243833276525948,0.001311587981504,-0.0194512596658926,0.0164305437725794,-0.0261346206726946,-0.0109900694103224,0.0652216799488607,0.0101856814736908,0.00669091722694771,-0.0130476613572093,-0.0544650974339725,0.0480732708806479,0.0156887680473254,-0.00897713774041097,-0.0352403660088999,0.00749766761367653,0.0233740093149948,-0.049480223283041,0.034345444183004,-0.0216817999547491,-0.00527040847051295,-0.00245207810894432,-0.00399519445107496,0.023759829675775,-0.143025846305226,-0.22534839516518,-0.202501134706834,-0.113492736619291,1,0.0137577038046523,-0.020745637177709,-0.0400173911136632,0.0219010854452878,-0.036225851502261,0.0170558026319711,0.0254358732515378,-0.00713644830469172,0.0164286708541008,0.00963342406013943,-0.0114946143955099,0.0106998564365566,0.0114647995002169,0.0314458371122917,-0.0405742640419678,-0.0126614732173748,0.031563873310013,0.00310458011481111,0.0198757763273668,-0.0388808162223834,0.0213278092580935
"TotalWorkingYears10.12",-0.0513334141953588,0.0383929432047366,-0.0120180993752408,-0.00557692239322283,-0.0256492448299491,0.0345102021931877,-0.00253931426229434,-0.00809632411308091,-0.0346809481004604,0.0570621961560467,-0.00483148230089222,0.00910908172885359,-0.00297555149272462,-0.0444058521032575,0.0588188161660335,-0.0194534680165695,0.0282043872184067,-0.0220222700130689,0.00972899910838552,-0.0253326336963144,0.0120805209204621,0.00240722403785471,-0.0197374547488321,-0.00552934888087963,-0.00464553884820988,0.0241300193503475,0.0402022638556618,-0.0142155174249803,0.0105655358919615,-0.00652172589168397,0.0719171788715259,-0.0245793119411067,-0.0206918433698911,-0.0328339257648217,0.0219525057282858,0.0354444455997579,0.0154280826264561,-0.000719451194336942,0.00649908043547586,-0.00294951896715466,0.0261533394279107,0.0057225911656872,0.0384416574334565,-0.0346645260417525,-0.00171498995713362,-0.00921671076081552,-0.00191727501846824,0.0447510749449022,0.0390507023479225,-0.0595765682657466,-0.00632648862120807,0.0403410907573953,-0.0449191088621712,0.0150741138849634,-0.0246815691793084,0.0242148554119539,0.0294437633979027,-0.020865747648658,-0.0107362711623361,-0.0268663014312737,0.0137577038046523,1,-0.186137221850977,-0.204232602176214,-0.520896415542684,-0.187700003624206,-0.114617808082077,-0.0613890226447996,0.0189202861555177,0.391613177716373,-0.0195068963218349,0.048383217877076,-0.101459283148378,-0.0186646604077864,0.244553990310924,-0.0574676111905561,-0.0320909298270621,0.0338746640270076,0.126339407654543,0.0631304310314412,-0.075804371384939,-0.0451212904556546
"TotalWorkingYears13.16",-0.0480781882251209,0.00443058718079544,0.0176515907403211,0.0295710628332829,-0.0099104085587259,0.0352086183710905,-0.019696254204831,0.0240374483704668,0.00429676369189357,0.016593774326456,0.00352650347839003,-0.00971650943924847,0.047584168057681,-0.00413759371895834,-0.0463538769318853,0.00782935919160602,-0.0362130611628922,0.0546266697784009,-0.0408153423665768,0.0147050374136747,-0.038804669538668,0.0479727661888122,-0.0217059329704215,0.0370964553804142,0.000383788439533101,-0.0160621323426608,0.0159108947340346,0.00315546889570402,-0.0249416284274067,0.00685414574722873,-0.00304157620137474,0.0300512709596378,0.0101366638509303,-0.0329297908226495,-0.031412703258816,0.00570079292245594,-0.00473224136431122,0.019159872452011,-0.0166784500953645,0.0359128385169733,-0.0790162675598572,-0.0226328656497263,0.0304689139746517,0.00384348248069751,0.0233459293348388,-0.0190359213957107,0.0096726381590476,-0.00518409753926476,-0.0213523773609524,0.010139180859605,-0.0314854170098118,0.00375681967822609,0.0234143961104284,0.00718796673248897,0.0246455148731358,-0.0386431874361422,0.0202300610455788,-0.0208397136050767,-0.0201784446279875,-0.00654099046720511,-0.020745637177709,-0.186137221850977,1,-0.129625279640441,-0.330610014311848,-0.0689666923870345,-0.0742722757749261,-0.0969638829454567,-0.00771418616997413,0.2476053691323,-0.0358557368067363,0.15087449724314,-0.114531038895633,-0.0521047342623891,0.133678903441957,0.0754173103508897,0.00110539217599389,-0.0361577081976806,-0.0318036255736264,0.0863538717814824,0.0200062412242743,-0.0274512586945647
