"","Attrition","Gender","MonthlyIncome","PerformanceRating","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","PercentSalaryHike12","PercentSalaryHike13.14","PercentSalaryHike15.18","PercentSalaryHike19.20","PercentSalaryHike21","TotalWorkingYears10.12","TotalWorkingYears13.16","TotalWorkingYears17.22","TotalWorkingYears23.","YearsAtCompany15.","YearsAtCompany2","YearsAtCompany3.4","YearsAtCompany5.6","YearsAtCompany7.14","YearsSinceLastPromotion1.3","YearsSinceLastPromotion4.","YearsWithCurrManager1.2","YearsWithCurrManager3","YearsWithCurrManager4.8","YearsWithCurrManager9.","DistanceFromHome11.","DistanceFromHome3.10","Age26.33","Age34.37","Age38.","ActualWorkingHours"
"NumCompaniesWorked1",0.0539333399569812,-0.0140701109930925,0.0313032551048015,0.019257816926097,-0.00221089757012492,0.0347071441638729,-0.0304998809287933,0.00553358788363939,0.0214307015150204,0.0159444401245176,-0.0014268029967651,0.00642609358636569,0.00778363123467554,0.022867605533208,-0.0146373357642488,0.0493351854130142,-0.039071724650362,0.0300633382758587,-0.0397063568980944,0.00098518583791882,0.00151055014645484,0.021291230521184,-0.0302426769491429,0.00113031358722526,0.0476375583440727,-0.0511969566001172,-0.0322465970702328,-0.0379180746026487,-0.00137088908705994,0.0166658851882298,0.0366363805471749,-0.0130397134677035,0.0367614174839027,0.0266857081383032,-0.0403388725910735,0.000433378841063266,0.00201980339242276,-0.0190591489796343,-0.0349632979049279,0.0495344239735701,1,-0.247398357000561,-0.259760747974803,-0.239931810154299,-0.157981985072542,-0.164993065507797,-0.171769795675597,-0.137189766913582,-0.143599303557398,-0.0192143755531104,0.00569773403940202,0.0264592395512797,0.00539901650961154,-0.00877615002486305,-0.00173797904190714,-0.000271374755923037,0.00443628629594737,0.0500127207126657,-0.0267816743257452,0.00302334375552975,-0.0113311502516535,0.00430699308129951,0.00214852936144031,-0.0112098697790776,-0.000622922470589771,0.00465332511167498,0.0468725924575376,-0.112948126257736,-0.125827506305221,-0.0490100560889451,0.0515879160682338,-0.0827070706771151,-0.149736637347142,-0.0352226686667812,0.121454664165338,-0.0572162068609361,0.0638089925772246,-0.119666885045869,-0.0369472456690878,0.0727939686823394,0.073756103382046,-0.00113063850172521,0.0243769226661866,0.177405494403875,0.0220626149432214,-0.308186750730509,0.0125708053999203
"NumCompaniesWorked2",-0.0465057568266935,-0.0122016528296085,-0.00842520784369759,0.00589964668187827,-0.0251544065831411,-0.0316464003983424,0.0489764492220715,-0.00833498714804151,0.0111559383719971,-0.0218874060578728,-0.047766605813249,-0.0212011181451554,0.000515486852471405,-0.015917881375442,0.00220709943459646,-0.00012698358698152,0.00587825975305007,-0.00265736949380218,-0.0119412051311441,-0.0191782057174316,0.000358170273673746,-0.00690407491689372,0.00356021265783257,-0.024141512535308,0.0322529771981446,0.0105467787761976,0.012594393813411,0.024774769106843,-0.0301763110314294,-0.0293220385900395,-0.0514396531220232,-0.0207681421478554,0.0162289821642962,0.000246790376035013,-0.0285185008938224,0.00136005610382299,0.0188264204867944,0.010372604753491,0.0101039397676702,-0.0336941715086937,-0.247398357000561,1,-0.115759620166118,-0.106923064495968,-0.0704029947852659,-0.0735274083637866,-0.0765473862330717,-0.0611371634567936,-0.0639935054296038,0.019668788779561,0.00181392535846437,0.023840752897336,0.000888892861511068,0.0185318129969343,-0.00971633196946799,-0.0271260593930144,0.00183358139644611,0.00428542169393768,0.0309206404330694,0.0146515573970115,-0.0699543925632835,-0.0440246676457594,0.0189648369820986,0.0301666746618647,0.0138476448286052,-0.0387956814499194,-0.0119446189966419,0.0589784665232418,0.102732051886526,-0.0527040592492131,-0.020471056440485,0.00654496088654101,0.0726445762244032,0.0373003941941608,-0.0726071341766171,0.0149430161477947,-0.0336444989298874,0.0425925403222739,0.0167614205795123,-0.0344955052122643,-0.0317070544337883,-0.0103164743281083,0.0265961881269904,-0.111115821520948,-0.00327491990298368,0.136276413950635,-0.0121361257444463
"NumCompaniesWorked3",-0.0555217209853305,0.0238402737543436,0.0442471898097869,0.0429978309353108,-0.00226349221945827,0.0184487685551689,0.00407270401491023,-0.000725440877815867,0.00203097620749913,-0.033976654156154,0.0403200213504173,-0.0383962226473092,0.0237220943996438,0.0378955676581406,-0.0458112748433426,0.0264308521936551,0.00301245269151977,0.00445443166361358,0.0269552883178804,0.0232566094335974,-0.0303220374120924,0.0222252242905321,-0.0355832759108734,0.0179731460375159,-0.035026222382384,0.0062570848714101,0.00717710904922401,-0.0240863248449595,0.0117480235234048,-0.0346717064499167,-0.00680114154728186,0.0176050249083443,-0.033539643358316,-0.0194463738813495,0.0708730079760976,0.0204112907166632,-0.0154800969980008,-0.000382748464671709,0.041467321296196,-0.025263346310438,-0.259760747974803,-0.115759620166118,1,-0.112265964681277,-0.0739210025757987,-0.077201541775731,-0.0803724266583298,-0.0641921615856103,-0.0671912337553876,0.0512992550314115,-0.00361347867846085,-0.00988860689096128,-0.037051149330351,-0.0200722934583188,-0.020527879354337,0.0327102600863313,0.0783948496720496,-0.0130716548482302,0.00917487455971477,-0.0299962326899766,0.0490999257544586,0.029563790719554,-0.0332639331605134,0.00921635279828065,-0.00630608752824779,-0.0293504268274666,-0.0129353837559458,0.0660392809085714,0.0221874164440197,-0.00085601280226242,-0.0635813028460501,2.85742022307317e-05,0.0246009127090374,-0.00498038319816774,0.0105995091329771,-0.00885077925465126,-0.00966290560129154,-0.00563731816258884,0.0292437099444819,-0.00412569988184836,-0.0479864538733961,0.00018941688409939,-0.0231785042905869,-0.092225143564742,-0.032486986706937,0.157646341042327,0.0129189838868776
"NumCompaniesWorked4",-0.0352897758351567,0.0285368619525473,-0.0723280627193288,0.0181039766607673,-0.00065589876878155,0.037774649592881,-0.0443297079538928,0.0217664134769899,-0.0177540934398425,-0.00851217190779225,0.0099241835559475,0.00744859751213991,-0.0152231446315735,0.00631688224862915,0.0500563679907449,-0.0654742790941485,0.085203477241808,-0.0204118588729539,0.0269472923605282,-0.0246572424593324,0.0159476498464604,-0.0225562511041079,0.0177346751032139,0.00145141965799544,-0.0428458000463888,0.0500915461303139,0.0168208254541449,0.0084502326590819,-0.00738633192668989,0.0155395330723025,-0.0406153256517657,-0.0044426485550819,-0.0128231265057769,-0.00173713065740296,0.00322946679224098,-0.0313109510999504,0.0463522551789742,0.00123786422595903,0.0416045540861332,-0.0560562429759652,-0.239931810154299,-0.106923064495968,-0.112265964681277,1,-0.0682782140670166,-0.0713083320300209,-0.0742371661806934,-0.0592920279412142,-0.0620621647693844,-0.015091205033189,-0.0225195039424623,0.0187737345721986,0.0124681027791362,-0.0147659115353609,0.0418935288038443,0.00654300379758419,-0.0161398135685189,-0.0382083324011184,-0.0232180778048612,0.00458217932655281,0.0121881881173401,0.0462758228722526,0.0112866652344568,0.00932453440103963,-0.0305099542025657,-0.0306088374809878,0.0110018345933272,0.100349243225369,0.030251933700907,-0.0507771575658017,-0.0505322861651997,0.0208629855464307,0.0307291816782043,-0.00423960282179085,-0.0190700324155479,-0.0322486327990382,-0.024823051798746,0.0429259080732109,-0.0117361077213069,-0.0582359451954552,-0.0310400585197945,0.0153777400613306,-0.0383298461028154,-0.106895868751531,0.0340696170242683,0.118256909661353,0.0146345815171382
"NumCompaniesWorked5",0.0470106371656532,0.0107823366120893,-0.0321187824806545,-0.0334037682291796,-0.0186692713672206,-0.0184572452687958,0.0225432075322863,-0.000150182224520717,-0.0176318262705073,0.0155394581450934,-0.0210241207290278,0.0395980970806463,-0.0443550089089865,-0.0158394635094526,0.00206267013236034,-0.000581125563682602,-0.0275591811023506,0.00643460564027918,0.0119566993044978,0.0270439542323966,-0.0155271527410745,-0.0139294073096795,0.036112638227473,-0.00907191938839419,0.0241244172418927,-0.0181693136843599,-0.0267949971961864,0.0753725404621195,-0.0329387112939998,0.0562080612718112,0.070153908106968,-0.0167575506791582,0.0231423122881213,0.0340718263446402,0.0044853511559417,-0.00560976176567565,-0.0334352610398995,-0.00681958012299575,-0.010841311655403,-0.0428448835315178,-0.157981985072542,-0.0704029947852659,-0.0739210025757987,-0.0682782140670166,1,-0.0469526397482264,-0.0488811169800446,-0.039040560178768,-0.0408645438962895,-0.0345059209139703,0.00350698179486158,0.00119597196432941,0.0107029544001671,0.0102838406109283,-0.00706920773689739,0.0354445555262132,-0.0248007594089915,-0.0288576870880921,0.0301783440918114,-0.0444170084331804,0.0344762429439432,-0.0229471579603848,0.0317313090113663,-0.0106888950917248,-0.0299507674433698,0.0296311397010167,-0.0267962336052662,0.0120715542478754,0.023909632031251,0.0257927812308811,-0.00740251266642107,0.0700726919963466,0.0244753349450056,0.0313064194873574,-0.0834509882968007,0.0264310962386453,-0.0450848595900322,0.0305237553284755,0.0192202767961463,-0.0331583441645807,-0.0208428395049973,-0.037259063997412,0.0411534707140832,-0.0141812737167472,0.00439990300074736,0.0320812865238959,-0.0193836253593372
"NumCompaniesWorked6",0.0374490332680578,0.0161311442539138,0.0236355420520791,-0.00627417556852055,-0.00411797713614909,0.0541089211804595,-0.0708309103548165,0.0152446075010042,-0.0172872691348813,-0.0302350146442882,0.0398889185755695,0.0238866119599146,0.0178137635662195,-0.0484815279513958,-0.00775232291652348,0.00235557655879251,-0.0289184120921635,-0.0163949521494251,0.0227715957193837,-0.000488111667659431,-0.000226707699060691,-0.0348232821151796,0.0144087798052183,0.0313447459461905,-0.019688867210913,0.000194057221789106,0.0136024143789959,-0.0215386804903609,-0.00267557740234303,-0.0177218324090696,0.0284658348798266,0.0249192890582548,-0.0172232003902791,-0.0212044108921908,-0.0241614110480891,-0.00317773884009861,-0.0150690667740075,0.0178880690768716,-0.0332556287025999,0.0198148158474811,-0.164993065507797,-0.0735274083637866,-0.077201541775731,-0.0713083320300209,-0.0469526397482264,1,-0.0510504114268438,-0.0407731406848622,-0.0426780709517656,0.00170307008339992,0.0787411877522547,-0.0126458341112715,-0.0193121822657843,0.044231340811254,-0.0146269964687103,-0.00709389310427725,-0.0250037829517915,-0.0315292855692594,-0.024225190569655,0.0123256032546862,0.0236295770361592,0.00978902929067428,-0.0295953794853766,0.0135297806745547,0.0199179651688414,0.0323346292642125,-0.0379126057786472,0.0304849500908166,0.0196566444328196,0.027712240295649,-0.0132536220396132,0.0304892436384963,0.063501478317629,-0.0463065807715246,-0.0421581893089903,0.0113741439613625,-0.00455580147210974,0.0620478435382333,0.00153867925579169,-0.0418250688752444,-0.0472509100024254,-0.0402222140946788,0.0270242966940672,-0.0253505699739358,0.0155875414214737,0.0358317795647432,0.000301099102354393
"NumCompaniesWorked7",0.0459653812244157,-0.0178844099887388,0.0073606554994478,0.00708807430533694,0.00126170585060861,0.00157653901323137,0.0264085077989874,-0.0422919324131791,-0.00627373450038834,0.00100563719948829,-0.0097139926374083,-0.00954035518994293,0.00138268419175236,-0.0305917837128843,0.0132611883650278,-0.0405912920877265,0.0357155297773159,-0.00768271558410533,0.00475271289853923,0.016389103979346,0.00471664584617866,0.0299706421576703,-0.00909316222996954,-0.020167016873501,0.0141511480174889,-0.00513572409646446,0.0510712663861459,-0.0129700649723285,0.0212826563616216,-0.00575497794405372,0.00702269538066414,-0.00614258314526436,-0.000372014054171697,-0.0189129655537286,0.0380492691271212,-0.0035858663223964,-0.00573502975949523,0.0131077758902796,-0.0412943523513826,0.0324329728628292,-0.171769795675597,-0.0765473862330717,-0.0803724266583298,-0.0742371661806934,-0.0488811169800446,-0.0510504114268438,1,-0.0424478084756853,-0.0444309795969395,-0.0145228413651048,-0.00176606012573731,-0.00279787817859295,0.0219985115879895,0.0142005529857502,-0.0306629852020255,-0.0158116382888461,0.00210541393405194,-0.00304160807757651,0.00799274854038422,-0.0128048390126279,0.020772296649253,0.00274789290570619,0.00116638204731847,0.0110432782011877,-0.0309095969412506,-0.00804018028383118,-4.13629943428484e-06,-0.0280864067356897,0.067165424703115,0.00189357801833085,0.0189302779927209,0.0166072170104181,-0.000936932294034867,0.00185288057013506,-0.0131246368809707,0.00179693840491597,0.0149764528059975,-0.00733891675169848,0.0388870094631771,-0.0363459137345441,0.0494207822257305,-0.0337837444529401,0.00965688751204252,-0.0449636890913867,-0.0258369006635432,0.0952872243288543,-0.0241577520630913
"NumCompaniesWorked8",-0.0169907575579363,0.0407611040275244,-0.014478816647335,-0.0372415223673481,0.0232799399934177,0.00867982541858846,-0.0184944161731234,0.0250852983500641,0.00161005330914006,-0.00354237180071294,0.028299387852472,0.0365576190691476,-0.00995120872515553,-0.0246803339837237,-0.00911716705558725,-0.0175129202476642,0.0266381249606607,-0.0485412942983576,0.0315135657247465,0.0163382419369523,-0.00811242490310139,0.0374047667741688,-0.0141543265190784,-0.0329039522931012,0.0184748841170475,0.00186996527279761,-0.0224026517089431,0.00726397569248483,-0.036510215644621,-0.00365564201969707,0.0066775836401678,0.031466798931708,-0.00412977770774902,0.0314382505142171,-0.0098001313283193,-0.0070782578130107,-0.0450599713084921,0.000553212468090458,-0.0198277165224215,0.0214838972699514,-0.137189766913582,-0.0611371634567936,-0.0641921615856103,-0.0592920279412142,-0.039040560178768,-0.0407731406848622,-0.0424478084756853,1,-0.0354863071861487,0.0505855870305186,-0.00117821427072484,-0.01784436778235,-0.00518150369797382,-0.0549624998888799,0.0548341795417505,0.0435640401904517,-0.0544671702789907,-0.00146296341841574,-0.000600650446090188,0.0155974624716563,0.00979988511784695,-0.0265125013588847,0.00199173031390573,0.00149682678078518,-0.00700435762961252,0.042518449981649,-0.0244850562766373,-0.0129023321880624,0.0291968917298067,0.0322884290820088,-0.00524634140949621,0.0368332134543339,-0.0104471885780868,0.00268665073077257,-0.0225609166476759,-0.00454216997161545,-0.0400752159269862,0.0249448998863187,-0.0340790451845323,0.0134423074938334,-0.0198896371161669,-0.0131588142477649,0.0101575884723143,-0.00911502334041077,-0.0680492880716406,0.0857042344770035,-0.0305358448152745
"NumCompaniesWorked9",0.037768974682876,0.0384839172748772,-0.0276547543474023,-0.0218154425411611,0.00803290378297884,-0.0560014290203293,0.0089171242383603,0.00695312703562908,-0.00646728339064978,0.0102079619766295,0.00275078510025327,0.00167050071301955,0.0097778692916701,-0.0102150511402991,-0.0118082229796066,0.011686442277658,-0.0168291288447535,0.00328706380566196,-0.0255502164809354,0.0380380151470244,-0.0212465619169119,-0.0184365447337272,0.0289187680136958,0.0111591725892535,-0.0136436320979225,0.00547427746734958,-0.00774615041449498,0.00366584451346404,0.00380673879983423,-0.0071061180359695,0.00326398155631151,-0.0102231013516257,0.00635493329432254,-0.000477402495514153,-0.0133038191388981,-0.00552203189586803,0.0143320406425172,-0.00343413043964392,0.0137709618472432,-0.0120452340274692,-0.143599303557398,-0.0639935054296038,-0.0671912337553876,-0.0620621647693844,-0.0408645438962895,-0.0426780709517656,-0.0444309795969395,-0.0354863071861487,1,0.0146774513416895,-0.00680114154728186,-0.0318395880499795,0.00881626959525074,-0.0185451458795316,-0.0120310597796525,-0.00387819712314923,-0.0432093707736634,0.0864453832853307,-0.0130025304088067,0.0030824878773903,-0.01282307630816,0.0122461700059543,-0.0361159021286935,0.00999090275215601,0.0453910362706175,0.0114763254056293,0.0276106662087295,0.00227527429355728,-0.0160211762957074,0.0103101877859386,-0.00666323961111861,0.043719389451486,0.0268830846341367,0.00445517097981004,-0.04338369400808,0.0135154401951805,-0.00450845261143918,0.032982833709851,0.0126345466315379,-0.0304711582153695,-0.0248420601032521,0.0584283481316339,-0.0471159588962083,-0.0222660690651232,-0.00232224969289865,0.0479498801401319,0.00911039962044173
"StockOptionLevel1",-0.0230561950655446,-0.0201397798955453,0.0370196511028603,-0.0110678007196966,0.035361616370329,-0.0301334772786919,-0.00755309950422784,-0.00957545107891142,-0.00132988271988525,0.0194008390497829,-0.000300620073431843,-0.00439099690229063,0.010508264522751,-0.00223758811707029,-0.0226279186180596,-0.00826715115524396,0.0404323222402294,0.0169922574362085,-0.0189690472873323,-0.049322898890114,0.0491749252731706,-0.0113596088658507,-0.0175788978755709,0.0434707683742709,-0.0265642789174861,-0.0219475355247584,-0.00959887844185927,-0.0187390191652204,-0.0301170140017927,-0.0297269786660406,-0.0516284747937917,0.0323902320224601,-0.0183544822076566,-0.00886700594353576,0.00211886253556635,-0.0144552590569916,0.0063802198724097,0.0362435314687168,-0.0236293764505461,0.0176716833302515,-0.0192143755531104,0.019668788779561,0.0512992550314115,-0.015091205033189,-0.0345059209139703,0.00170307008339992,-0.0145228413651048,0.0505855870305186,0.0146774513416895,1,-0.287145640698729,-0.204634010626168,-0.00545407270572394,0.0283673350805979,-0.0227210666658454,0.0186689055084189,0.00897515819405703,-0.0202819339626941,-0.0262763624149265,0.0263851088152032,0.00836756230785165,0.0136039469336168,-0.0154494588116514,0.0177262919522443,-0.0056617434756167,0.0136868094929916,-0.00279346319600173,0.0268245391610708,0.028601460851665,-0.0425301054165742,-0.0289117318309248,0.028518524159017,-0.0409879141677715,-0.00115094885516366,0.0241193330833545,-0.000177321194540572,0.00814066092256875,-0.00267658664692753,-0.0389174742061767,0.0110133865037294,0.00778461645439178,-0.0159338721110033,0.0423307573566673,-0.0346572503873202,-0.00262451587770562,0.0331885577917377,0.0186032429932076
"StockOptionLevel2",0.0176438737071796,0.00858215790525638,0.018973411225211,0.0243412691674782,-0.0364944999932117,-0.00150645904223709,-0.00770105615112875,0.0329977566855163,0.00958237931363513,-0.0615566996712322,0.00944936737574724,-0.0174772734522376,0.0286133260625075,0.0233400228928657,0.0231338098845453,-0.0348324766114102,0.00545651808275278,-0.0280879383753783,0.00717974765187777,0.0248280513482469,-0.0368281006775796,-0.00514783216811445,-0.00678356080278501,0.00511275366521899,0.00759198821304645,0.0010103093357113,0.000955645706483714,-0.00308052497611476,-0.0199291804816715,0.00785812887589754,-0.00680114154728186,-0.0138243620264756,-0.0600107490801993,0.0534804522645751,-0.00482998898724674,0.029767082095341,-0.0046847001294631,-0.0264035927032227,0.00542882267083239,0.00357200737958591,0.00569773403940202,0.00181392535846437,-0.00361347867846085,-0.0225195039424623,0.00350698179486158,0.0787411877522547,-0.00176606012573731,-0.00117821427072484,-0.00680114154728186,-0.287145640698729,1,-0.0866182483306007,-0.00573963517817858,0.0387732058794395,-0.0173569241068732,-0.0024492126442367,-0.0233692946347868,-0.0531162969674848,0.0263010946529486,-0.0254336645765384,0.00373904901305139,0.0185892836497241,0.00510827610972682,0.00921635279828065,-0.00630608752824779,-0.00841828916303056,-0.00756748661730782,-0.0211821982362408,0.0199243610165971,0.00962648733935631,0.0616877016158126,-0.0133267594490895,0.0246009127090374,-0.0107507211949671,-0.0394541456575091,-0.028810379074524,0.0320508160908836,0.0175339609161936,0.0141073355800869,-0.0519523789579122,0.0516130676815082,0.0213662245264111,-0.0535723712244498,-0.00784480532769144,-0.0286456502157137,0.0167931896746848,0.0164570789581198
"StockOptionLevel3",-0.00919803529910615,-0.0172753926857219,0.0043878648167587,0.031635091206062,-0.0147753647385855,0.0100057311534741,0.00467641123702446,0.0216172223154973,0.0030618224804895,0.0136072051400849,0.00155599058131059,0.0483797728120284,0.0230682950289586,-0.0269794291141179,-0.0268420243426324,0.0291220335575024,-0.0362415780577867,0.0126255753522153,0.0122946818831891,-0.0129374471066736,0.01731013911265,-0.0377241423039273,0.00871159853736818,0.0399276106612377,0.0183815245777098,-0.0185588479064227,-0.0307274234323778,0.013205555600871,0.010719986646277,0.0673897047228363,0.0323370816132604,-0.0209053861708142,-0.0366628441991117,-0.00178677633667595,-0.0335037714090257,0.0125725342420387,0.0511917567760705,-0.0346157434394532,-0.0328661129778254,0.0226658127589209,0.0264592395512797,0.023840752897336,-0.00988860689096128,0.0187737345721986,0.00119597196432941,-0.0126458341112715,-0.00279787817859295,-0.01784436778235,-0.0318395880499795,-0.204634010626168,-0.0866182483306007,1,0.0224089062947114,-0.0016265282624517,-0.0287753774565366,0.0292011007307128,-0.00773192253939835,-0.00989663252851113,-0.0049732743265242,-0.000775220219498764,0.0052938409463439,-0.0278343587740335,-0.0370312849454593,0.0714000168662118,0.0062550287753686,-0.0349188862449662,0.00129898409581332,0.00744726946877368,-0.0156951177180589,0.0120511254016266,0.00628854296413784,0.00903549392505674,-0.0153379846228509,0.00650649586609799,-0.00862925383922316,0.00616601917196427,-0.0297788151021262,-0.00784844091577921,-0.0313681954926314,0.00664868535687519,0.00307687811864118,0.00523363606893502,-0.0164314938101133,0.00942429362546541,0.00350072026797033,-0.0334769819947846,-0.0336372591578242
"TrainingTimesLastYear1",-0.0140437975911697,-0.0684570147825606,0.0278842626054592,-0.0324337240186218,0.0219877056261204,-0.0114713748141983,0.0200094816235172,0.0133774528315392,0.0142471283588838,-0.0307442901763277,0.0122852211270222,0.0274857508209169,0.0118038775282413,-0.00897409101519264,-0.0226099168550633,-0.00400625592503766,0.00751790077913963,0.0212484300850956,-0.0173728871784185,-0.0123421157751625,-0.00123738691433572,-0.00183734848278383,-0.0166371657017554,0.00395799500730339,0.00227800676596706,0.0164423639752991,0.00906293711362563,0.0238194162731011,-0.0258645258346715,-0.00906572859894829,0.00881626959525074,0.0204624736619364,-0.0490337505404994,0.0417634647089931,-0.025797839167294,-0.00203240454288901,-0.00381299504718055,0.00134602189129612,0.0288638778595974,-0.0351330691357535,0.00539901650961154,0.000888892861511068,-0.037051149330351,0.0124681027791362,0.0107029544001671,-0.0193121822657843,0.0219985115879895,-0.00518150369797382,0.00881626959525074,-0.00545407270572394,-0.00573963517817858,0.0224089062947114,1,-0.173648686730513,-0.16029865241213,-0.068218538378689,-0.0668618086323568,-0.048597540777247,0.0107455567212554,-0.0180555196024328,-0.0197221648770609,-0.00331523341497031,-0.0127263914735832,-0.0220377747249056,0.0282541448341919,0.00505399833910106,0.0434659896263731,-0.00458637063555055,-0.0166861407964851,-0.00708159358150583,-0.00557579632384404,0.00025052531419937,-0.0117857696844976,0.0199214192028983,0.0391475453597507,-0.000161037027521025,0.014562603435612,-0.00677635698514445,0.0132545343665332,-0.00330778720438992,0.0328145992188603,0.0560763542088933,-0.0466259456448252,-0.0517479165666334,0.0472519031003058,0.0299619876951005,0.033882173780607
"TrainingTimesLastYear2",0.0196700374722509,0.00418179089557495,-0.0110572024923999,-0.00438848806840281,0.0398080431221401,-0.0265109428202224,-0.0308629588632129,-0.00803598204467893,-0.00535143331315847,-0.0162464589518713,0.00421766821005332,-0.0164784559597181,0.018854600715073,0.010269544129417,-0.0216329914548984,0.0183653424259293,-0.00475430395137424,0.0341537524283997,0.00167780774484402,0.0193587213164126,-0.0220923016817505,-0.0122050043929214,-0.0109258196619248,-0.00958424558566029,0.069681541890798,-0.0228321876381578,0.00687781045933216,0.0420130728305446,0.033029988096676,-0.0355827783208467,0.0306732278976816,0.0139406013495802,0.039784101706857,0.0167779183846567,-0.0174151918493363,-0.0383204431897998,-0.034535324518562,-0.00512788087812721,-0.00272415707703926,0.00520838764660989,-0.00877615002486305,0.0185318129969343,-0.0200722934583188,-0.0147659115353609,0.0102838406109283,0.044231340811254,0.0142005529857502,-0.0549624998888799,-0.0185451458795316,0.0283673350805979,0.0387732058794395,-0.0016265282624517,-0.173648686730513,1,-0.544859550705591,-0.231876697723206,-0.227265135811164,-0.165184384490083,-0.0107591039671532,0.00499293025332128,0.0147742055349605,-0.0199988962270705,0.0182229549151991,0.041471422790047,-0.0317817020721157,0.0223483308804509,0.0444406013147024,-0.0239506101690267,-0.0048261606523358,-0.0315160055107094,-0.00556568147904886,-0.0463328341016551,0.0145856241700615,0.00797127548256469,-0.00633776707169133,-0.00800143318422116,-0.0222153732011526,-0.023323460257795,0.0462330318237578,-0.0190763804669115,-0.00289979361774511,-0.0372209065353492,0.0132563965953841,-0.00750966432457833,-0.0119534406774737,0.0151995155175881,-0.0230795314804671
"TrainingTimesLastYear3",0.0273360286194926,0.0395909627239195,-0.0144023450342164,0.0294134339689321,-0.028084838412546,0.00114525850467413,0.0256256228174779,0.0337367435019688,-0.0171279201901264,0.0252172582369525,0.0181290771052202,0.0220265987375511,-0.0276117151561496,0.0123324603957773,0.015926274180369,-0.00111477407736315,0.0119256892636472,0.00412009188288258,-0.00327932204029461,-0.0417870520184661,0.0306563154195784,-0.019028118395754,0.033278208876807,0.00480340440072348,-0.0503462520141029,0.0336893088609126,0.0255542265553099,-0.00762659133341977,-0.022282656257665,0.055415787022274,-0.0491616759354549,-0.0120745389282679,-0.0291812808578842,-0.0268747582898464,0.00511058035327601,0.0351732726976585,0.0427567996331771,0.00503334846619877,-0.0108101411959415,-0.00790210697895839,-0.00173797904190714,-0.00971633196946799,-0.020527879354337,0.0418935288038443,-0.00706920773689739,-0.0146269964687103,-0.0306629852020255,0.0548341795417505,-0.0120310597796525,-0.0227210666658454,-0.0173569241068732,-0.0287753774565366,-0.16029865241213,-0.544859550705591,1,-0.214050119644661,-0.209793092575043,-0.152485081988441,0.0130253535132194,0.00566996904667537,-0.00257897200948479,-0.0174865706871544,0.00522408029045175,-0.00580482617287263,0.0245345632759122,-0.046982075757803,-0.0612303950591332,0.0118030878747973,0.030252181649929,0.0163903320143919,0.0133102879230349,0.0448939920799566,-0.0123564431618895,-0.0270984789434938,-0.0203179297909468,0.0271083513541267,-0.0010738950305061,-0.029390052538867,-0.0319394479211992,0.0397098906589176,-0.0285912332457551,0.00316943676646895,0.00133032400974566,-0.00862687797097325,-0.0042895480135093,-0.00504967715315479,0.00506345958414585
